Grapheme	IPA	Frequency
^p	p	11
ā̃	ãː	14
s	s	26
$	NULL	218
^s	s	7
ō	oː	73
^s’	sʰ	11
ā	ʌː	104
t	t̪	17
^ā	ʌː	5
ṭ’	ʈʰ	3
^n	n̪	6
au	au	1
^ē	eː	1
k	k	11
^d	d̪	8
a	ʌ	81
h	h	16
^b	b	24
e	e	12
^t	t̪	24
ai	ai	1
ṇ	ɳ	17
^ch	tʃ	4
r	r	63
p	p	13
y	j	35
ᵃ	ă	41
n	n̪	19
ē	eː	43
-	+	16
t’	t̪ʰ	5
ī	iː	48
+	+	50
b	b	3
^m	m	18
ḍ	ɖ	43
^b’	bʰ	5
å	ɔ	14
^j	dʒ	4
ã	ã	2
^w	w	3
a’u	au	1
ũ	ũ	36
ch	tʃ	4
ṭ	ʈ	5
ū̃	ũː	2
^g’	gʰ	7
ḍ’	ɖʰ	5
^g	g	7
^k	k	14
u	u	16
^h	h	14
m	m	49
^u	u	4
^ũ	ũ	2
ē̃	ẽː	13
^å	ɔ	1
g’	gʰ	2
g	g	6
ḷ	ɭ	1
w	w	17
^š	ʃ	2
i	i	4
^a	ʌ	10
-$	NULL	15
^k’	kʰ	6
^v	v	1
b’	bʰ	3
l	l	7
^d’	d̪ʰ	1
^ī	iː	17
āi	aːi	7
^i	i	2
š	ʃ	7
j	dʒ	13
^ṭ	ʈ	4
^ā̃	ãː	1
k’	kʰ	2
^l	l	2
^r	r	1
ū	uː	2
ä	ɛ	1
f	f	1
^ch’	tʃʰ	1
ī̃	ĩː	2
^P	p	2
^B	b	1
ⁱ	ĭ	1
^z	z	1
d’	d̪ʰ	1
d	d̪	4
ṅ	ŋ	1
ᵉ	ĕ	1
^ã	ã	1
