Grapheme	IPA	Frequency
^p	p	10
ā	ʌː	47
n	n̪	37
z	z	1
$	NULL	174
^ṯs̱’	tsʰ	1
ai	ai	6
^s	s	10
a	ʌ	87
t	t̪	14
^a	ʌ	19
ṭ	ʈ	24
ṭ’	ʈʰ	3
^n	n̪	7
au	au	4
^y	j	4
k	k	32
^d	d̪	8
š	ʃ	3
ū	uː	15
ī	iː	20
^t	t̪	37
l	l	15
ē	eː	28
^ṯs̱	ts	2
ou	əʊ	1
r	r	36
^b	b	19
b	b	14
s	s	20
+	+	50
-	+	3
^i	i	1
j	dʒ	3
^b’	bʰ	2
ṇ	ɳ	27
^m	m	7
h	h	29
ō	oː	20
^k’	kʰ	8
i	i	11
^g’	gʰ	7
ᵘ	ŭ	2
^ḏẕ	dz	2
^z	z	1
ö	ø	4
ⁱ	ĭ	4
^k	k	15
u	u	15
ṛ	ɽ	8
d’	d̪ʰ	3
^g	g	5
ě	ə	25
m	m	6
g’	gʰ	8
ts	ts	2
ᵃ	ă	20
ī̃	ĩː	5
hy	hʲ	1
ḍ	ɖ	1
^w	w	1
d	d̪	4
ᵉ	ĕ	5
g	g	9
ï	ɪ	1
ü	y	1
’	NULL	2
^ky	kʲ	1
^ā̃	ãː	1
-$	NULL	9
ñ	ɲ	1
ũ	ũ	7
ǖ	yː	3
^h	h	4
dz	dz	1
b’	bʰ	2
t’	t̪ʰ	6
ǒ	ɒ	20
o	o	3
^ā	ʌː	2
^ō	oː	1
^ū	uː	1
^ṭ	ʈ	1
^r	r	1
y	j	1
^l	l	1
^ch	tʃ	1
^j	dʒ	1
^N	n	1
à	a	1
^ū̃	ũː	1
k’	kʰ	1
ꭓ	x	1
