Grapheme	IPA	Frequency
^p	p	8
a	ʌ	27
ñ	ɲ	1
$	NULL	84
^ch’	tʃʰ	1
ī	iː	17
^s	s	5
t	t̪	22
^a	ʌ	6
ṭ’	ʈʰ	2
^n	n̪	2
ō̃	õː	1
^h	h	7
i	i	7
k	k	5
^ḍ	ɖ	3
ḍ	ɖ	2
ā	ʌː	37
h	h	7
^b	b	6
^t	t̪	3
r	r	18
ē	eː	10
^ch	tʃ	8
e	e	1
ū	uː	3
b	b	3
^m	m	8
^b’	bʰ	1
n	n̪	10
u	u	18
s	s	2
^z	z	2
l	l	5
y	j	1
^d’	d̪ʰ	1
^g’	gʰ	3
ō	oː	7
ṛ	ɽ	2
ṭ	ʈ	3
^g	g	4
ũ	ũ	2
^k	k	6
j	dʒ	7
ṅ	ŋ	1
g	g	1
d	d̪	4
^v	v	5
^u	u	2
ch	tʃ	3
m	m	2
j’	dʒʰ	1
^d	d̪	3
-$	NULL	10
^j	dʒ	2
+	+	2
au	au	1
ā̃	ãː	4
^t’	t̪ʰ	3
ū̃	ũː	1
w	w	1
^ā	ʌː	1
k’	kʰ	4
^ē	eː	1
^ā̃	ãː	1
ī̃	ĩː	1
^w	w	1
b’	bʰ	1
ḍ’	ɖʰ	1
^l	l	1
ai	ai	1
d’	d̪ʰ	1
