Grapheme	IPA	Frequency
^p	p	22
a	ʌ	211
ñ	ɲ	1
ch	tʃ	17
$	NULL	312
^ch’	tʃʰ	4
^s	s	21
t	t̪	26
^a	ʌ	34
ṭ	ʈ	15
ṭ’	ʈʰ	4
^n	n̪	2
v	v	11
^e	e	1
k	k	25
ō	oː	132
^ē	eː	1
g	g	20
^d	d̪	9
s	s	62
h	h	64
^b	b	9
ē	eː	38
o	o	4
ṇ	ɳ	40
i	i	107
e	e	4
^t	t̪	36
^ch	tʃ	7
ā	ʌː	153
r	r	73
ü	y	6
^v	v	18
p	p	32
u	u	76
+	+	40
ã	ã	4
ũ	ũ	12
^m	m	44
^b’	bʰ	14
y	j	6
^ṇ	ɳ	9
^i	i	1
t’	t̪ʰ	7
ī	iː	34
j	dʒ	8
^j	dʒ	16
ū	uː	11
l	l	29
^d’	d̪ʰ	3
^g’	gʰ	6
ḍ	ɖ	15
^g	g	16
ï	ɪ	6
^k	k	17
^h	h	25
d	d̪	16
m	m	29
b’	bʰ	5
b	b	5
^u	u	9
iṁ	ĩ	9
ch’	tʃʰ	14
aṁ$	ã	25
^aṁ	ã	1
–	+	1
-$	NULL	17
n	n̪	10
c	c	1
^k’	kʰ	2
aṃ$	ʌ̃	1
j’	dʒʰ	2
m’	mʰ	16
ĩ	ĩ	12
uṁ$	ũ	1
^ā	ʌː	10
^ṭ’	ʈʰ	7
-	+	1
)	NULL	1
^t’	t̪ʰ	6
ü̃	ỹ	1
ï̌	ɪ	1
ï̃	ɪ̃	1
eṁ	ẽ	1
āi	aːi	1
aṁ	ã	2
au	au	3
uṁ	ũ	1
k’	kʰ	3
oṁ	õ	1
^l	l	2
^r	r	2
^P	p	2
