Grapheme	IPA	Frequency
^p	p	11
ā̃	ãː	8
ch	tʃ	7
$	NULL	171
^ch’	tʃʰ	2
a	ʌ	32
^s	s	6
ā	ʌː	154
t	t̪	17
^ā	ʌː	4
ṭ’	ʈʰ	3
^n	n̪	4
^e	e	1
k	k	9
^d	d̪	7
s	s	16
u	u	47
i	i	44
^t	t̪	23
ī	iː	39
n	n̪	28
^ch	tʃ	4
r	r	90
^b	b	22
p	p	11
ē	eː	34
-	+	12
l	l	43
g	g	16
+	+	69
b	b	11
^m	m	17
^b’	bʰ	4
h	h	18
ṭ	ʈ	10
ch’	tʃʰ	30
ō	oː	27
m	m	46
^g’	gʰ	6
^d’	d̪ʰ	1
^g	g	6
y	j	4
^k	k	7
o	o	5
ᵃ	ă	19
^h	h	17
d	d̪	4
^a	ʌ	2
^k’	kʰ	3
^u	u	4
ū	uː	7
’	NULL	5
e	e	10
^j	dʒ	2
-$	NULL	9
ai	ai	1
^ō	oː	9
^ṭ’	ʈʰ	1
au	au	1
^ō̃	õː	8
ē̃	ẽː	8
j	dʒ	7
^o	o	3
t’	t̪ʰ	2
^ā̃	ãː	1
k’	kʰ	3
b’	bʰ	1
^l	l	1
^r	r	2
w	w	1
^K	k	2
d’	d̪ʰ	1
