Grapheme	IPA	Frequency
^m	m	28
ā	ʌː	93
-	+	66
ṅ	ŋ	38
$	NULL	133
^t	t̪	6
a	ʌ	26
r	r	20
å	ɔ	12
^ō̃	õː	1
w	w	9
ē	eː	7
^i	i	5
l	l	23
m	m	23
^k	k	12
e	e	15
ñ	ɲ	2
o	o	16
^ē	eː	2
k’	kʰ	1
i	i	17
^h	h	24
y	j	13
s	s	4
p	p	10
ī	iː	22
^n	n̪	11
b	b	13
f	f	1
ū	uː	6
^p	p	5
ō	oː	7
t’	t̪ʰ	2
^ā	ʌː	2
g	g	6
u	u	13
^ai	ai	2
+	+	20
^g	g	2
ch	tʃ	4
t	t̪	10
au	au	4
^ṅ	ŋ	6
k	k	10
z	z	1
ei	ei	2
^d	d̪	4
^š	ʃ	5
h	h	8
j	dʒ	3
n	n̪	14
d	d̪	6
^a	ʌ	2
^b	b	1
^t’	t̪ʰ	2
ā̃	ãː	10
^ñ	ɲ	4
^s	s	2
^ch	tʃ	1
^w	w	1
õ	õ	1
ai	ai	2
^l	l	1
^ts	ts	1
^N	n	1
ü	y	1
^r	r	2
