Grapheme	IPA	Frequency
^š	ʃ	8
ṅ	ŋ	53
a	ʌ	146
$	NULL	198
^r	r	18
g	g	24
^ɣ	ɣ	3
^d	d̪	6
r	r	40
u	u	68
k	k	32
d	d̪	33
n	n̪	62
gy	gʲ	9
t	t̪	36
^ch	tʃ	4
i	i	64
^s	s	14
ch	tʃ	4
^ñ	ɲ	4
ī	iː	4
s	s	28
m	m	25
^ž	ʒ	3
^a	ʌ	15
-	+	167
b	b	10
ä	ɛ	14
l	l	23
ā	ʌː	3
+	+	63
ñ	ɲ	1
j	dʒ	2
o	o	104
^n	n̪	3
ch’	tʃʰ	9
e	e	11
^m	m	8
^b	b	13
^t’	t̪ʰ	4
ṯs̱’	tsʰ	1
^h	h	2
^k’	kʰ	46
y	j	33
p	p	31
ts’	tsʰ	1
ts	ts	2
^gy	gʲ	1
t’	t̪ʰ	1
^y	j	7
p’	pʰ	1
^o	o	1
^ch’	tʃʰ	3
^z	z	1
š	ʃ	2
^ṅ	ŋ	23
ai	ai	1
ž	ʒ	18
^l	l	6
^t	t̪	1
^g	g	1
^p’	pʰ	1
ḏẕ	dz	2
^K	k	1
^j	dʒ	1
v	v	1
w	w	1
