Grapheme	IPA	Frequency
^ā	ʌː	27
ñ	ɲ	1
j	dʒ	1
$	NULL	173
r	r	40
a	ʌ	70
^a	ʌ	2
g	g	74
ṭ	ʈ	21
^v	v	9
m	m	6
d	d̪	28
i	i	61
ṇ	ɳ	10
ḍ	ɖ	34
^p	p	8
t	t̪	7
^r	r	2
^m	m	10
ū	uː	17
^n	n̪	56
ā	ʌː	118
l	l	22
^g	g	12
v	v	12
u	u	38
n	n̪	49
k	k	28
+	+	53
à	a	1
-	+	9
ṅ	ŋ	50
ḷ	ɭ	11
^t	t̪	6
e	e	11
b	b	3
ī	iː	32
š	ʃ	2
^u	u	2
p	p	3
āi	aːi	6
^k	k	8
ō	oː	19
ē	eː	2
ng	ŋ	3
^k’	kʰ	4
^p’	pʰ	6
k’	kʰ	2
y	j	13
s	s	2
^d’	d̪ʰ	2
^t’	t̪ʰ	2
ï	ɪ	1
^y	j	1
^h	h	2
^i	i	2
^s	s	2
^ō	oː	1
h	h	12
ai	ai	2
^b	b	3
^l	l	1
^ṯs̱	ts	1
^D	d	1
ei	ei	1
^ū	uː	1
^ñ	ɲ	1
^ch	tʃ	1
ky	kʲ	1
