Grapheme	IPA	Frequency
^p	p	6
a	ʌ	49
ñ	ɲ	1
$	NULL	166
^ch’	tʃʰ	1
ē	eː	32
^s	s	5
t	t̪	17
^a	ʌ	23
ṭ	ʈ	2
ṭ’	ʈʰ	3
^n	n̪	6
ū̃	ũː	10
^h	h	6
i	i	17
k	k	16
^d	d̪	10
ā	ʌː	77
h	h	31
ō	oː	24
^t	t̪	23
r	r	36
ä	ɛ	7
^ch	tʃ	7
e	e	3
d	d̪	22
d’	d̪ʰ	9
-	+	10
ḷ	ɭ	3
ō̃	õː	2
+	+	51
ě	ə	7
ā̃	ãː	29
m	m	20
^b’	bʰ	3
^b	b	11
ṇ	ɳ	10
b	b	8
^j	dʒ	3
^w	w	1
au	au	2
ī	iː	23
ḍ	ɖ	3
^k	k	12
u	u	21
ṛ’	ɽʰ	1
^z	z	1
^d’	d̪ʰ	2
^g’	gʰ	6
ṛ	ɽ	12
n	n̪	23
^g	g	4
ī̃	ĩː	17
ṅ	ŋ	4
g	g	21
j	dʒ	3
^m	m	14
^u	u	7
ch	tʃ	4
l	l	6
ū	uː	1
ch’	tʃʰ	8
-$	NULL	10
^k’	kʰ	3
ē̃	ẽː	9
s	s	33
^ā	ʌː	1
ä̃	ɛ̃	7
^ō	oː	14
n’	n̪̊ʰ	2
t’	t̪ʰ	1
k’	kʰ	1
b’	bʰ	1
^ḍ’	ɖʰ	1
ḍ’	ɖʰ	2
^l	l	1
^r	r	1
p	p	2
^ḍ	ɖ	1
^X	x	1
^R	r	1
^š	ʃ	1
