Grapheme	IPA	Frequency
^õ	õ	1
$	NULL	179
^p	p	11
i	i	42
ā	ʌː	55
^t	t̪	19
ū	uː	20
^l	l	8
^s	s	13
y	j	63
ē	eː	48
^y	j	4
ẽ	ẽ	1
^d	d̪	4
e	e	27
t	t̪	13
p	p	8
^n	n̪	8
a	ʌ	21
^p’	pʰ	3
m	m	40
ä	ɛ	3
^hy	hʲ	2
+	+	57
l	l	7
n	n̪	26
^m	m	40
^k	k	9
ō	oː	12
^h	h	8
^ñ	ɲ	4
-	+	37
o	o	57
s	s	6
^i	i	1
k	k	6
^f	f	3
k’	kʰ	3
u	u	5
ṅ	ŋ	32
w	w	5
ī	iː	7
t’	t̪ʰ	2
h	h	5
ñ	ɲ	34
g	g	6
^ky	kʲ	5
^ts	ts	6
=	+	1
d	d̪	1
ts	ts	3
ü	y	1
^āi	aːi	1
āi	aːi	5
^b	b	24
^z	z	1
ā̃	ãː	7
^w	w	2
b	b	1
^ṯs̱	ts	1
ṯs̱	ts	2
^m’	mʰ	1
ö	ø	1
å	ɔ	1
