Grapheme	IPA	Frequency
^p	p	10
ā̃	ãː	21
ch	tʃ	4
$	NULL	183
^ch’	tʃʰ	2
ai	ai	25
^s	s	5
ā	ʌː	90
t	t̪	16
^ā	ʌː	10
ṭ’	ʈʰ	3
^n	n̪	5
au	au	5
^ē	eː	1
k	k	13
^d	d̪	7
a	ʌ	62
s	s	7
ō	oː	65
^t	t̪	20
ī	iː	33
n	n̪	12
^ch	tʃ	5
y	j	27
r	r	60
^b	b	29
p	p	11
b	b	10
-	+	7
ĩ	ĩ	16
+	+	50
^m	m	17
^b’	bʰ	3
h	h	23
ṇ	ɳ	7
d	d̪	8
ᵃ	ă	14
m	m	42
ṭ	ʈ	6
^l	l	3
u	u	14
g	g	19
ḷ	ɭ	2
ē	eː	10
^g’	gʰ	6
ṛ	ɽ	9
i	i	10
j	dʒ	10
^g	g	6
^k	k	11
^h	h	14
ch’	tʃʰ	7
^ū̃	ũː	1
^ū	uː	1
ū	uː	11
l	l	3
^ky	kʲ	1
ū̃	ũː	5
^a	ʌ	1
^au	au	1
^j	dʒ	3
-$	NULL	9
^k’	kʰ	2
ã	ã	2
^m’	mʰ	1
^t’	t̪ʰ	2
w	w	4
^w	w	19
o	o	2
^u	u	2
^ā̃	ãː	1
k’	kʰ	1
ō̃	õː	1
ṅ	ŋ	1
^Ī	iː	1
^R	r	1
d’	d̪ʰ	1
^ũ	ũ	1
gy	gʲ	1
