Grapheme	IPA	Frequency
^p	p	9
ā	ʌː	85
ch	tʃ	4
$	NULL	170
^ch’	tʃʰ	5
a	ʌ	62
^s	s	7
t	t̪	5
^ā	ʌː	4
ṭ’	ʈʰ	7
^l	l	3
w	w	4
^ē	eː	7
k	k	12
^ḍ	ɖ	3
s	s	12
^b	b	20
e	e	9
^t	t̪	5
n	n̪	35
^ch	tʃ	2
r	r	60
p	p	13
u	u	32
ō	oː	79
ē	eː	54
-	+	12
ī	iː	27
+	+	49
b	b	3
h	h	21
^m	m	12
^b’	bʰ	2
āi	aːi	3
ᵃ	ă	31
ḍ	ɖ	15
ũ	ũ	24
^g’	gʰ	6
ṇ	ɳ	3
ḍ’	ɖʰ	4
^g	g	5
y	j	21
^k	k	9
ṭ	ʈ	12
l	l	5
i	i	15
^h	h	23
^r	r	3
d	d̪	3
m	m	43
j	dʒ	9
ï	ɪ	1
^n	n̪	4
ch’	tʃʰ	20
^ũ	ũ	1
^u	u	3
t’	t̪ʰ	3
^v	v	2
g	g	10
å	ɔ	1
^j	dʒ	3
-$	NULL	9
^k’	kʰ	2
^ṭ	ʈ	29
b’	bʰ	2
^d	d̪	2
^ī	iː	4
^i	i	2
^ā̃	ãː	1
k’	kʰ	2
^K	k	1
’	NULL	1
ī̃	ĩː	1
ṅ	ŋ	1
g’	gʰ	1
