Grapheme	IPA	Frequency
^p	p	19
a	ʌ	123
n	n̪	63
ch	tʃ	15
$	NULL	186
^š	ʃ	18
š	ʃ	15
^h	h	11
f	f	1
t	t̪	63
p	p	12
^n	n̪	7
o	o	1
h	h	24
u	u	33
^y	j	1
k	k	19
^d	d̪	11
ō	oː	16
^s	s	5
ai	ai	8
^ch	tʃ	6
ā	ʌː	67
r	r	44
i	i	35
-	+	7
^a	ʌ	3
+	+	52
ā̃	ãː	13
ī	iː	28
^m	m	32
^b	b	10
^g	g	6
d	d̪	15
m	m	17
^j	dʒ	6
ū	uː	8
^z	z	3
g	g	13
s	s	19
y	j	5
^k	k	6
ḍ	ɖ	2
z	z	5
^ā	ʌː	24
ẽ	ẽ	6
j	dʒ	23
b	b	10
l	l	3
ē	eː	9
^ō	oː	1
ē̃	ẽː	1
au	au	10
^r	r	2
w	w	7
-$	NULL	9
^w	w	2
^t	t̪	12
ã	ã	1
^ā̃	ãː	3
ĩ	ĩ	5
hy	hʲ	1
^l	l	2
^ṭ’	ʈʰ	1
e	e	1
^H	h	1
^u	u	1
^ꭓ	x	1
ṛ	ɽ	1
ṭ	ʈ	1
^i	i	1
