Grapheme	IPA	Frequency
^p	p	10
i	i	4
n	n̪	22
ż	z	9
a	ʌ	146
$	NULL	181
^š	ʃ	5
p	p	19
g	g	5
^u	u	2
w	w	46
^a	ʌ	5
t	t̪	17
^n	n̪	7
h	h	24
^y	j	3
au	au	1
^l	l	7
s	s	27
^d	d̪	11
r	r	42
ē	eː	33
^ṡ	ʃ	4
l	l	33
ō	oː	22
ā	ʌː	58
ᵃ	ă	37
+	+	73
ū	uː	28
^m	m	17
^w	w	7
^ꭓ	x	6
u	u	18
^s	s	15
ṛ	ɽ	11
ai	ai	13
^ꭓ́	x	8
ž	ʒ	1
^ṭ	ʈ	1
b	b	12
ī	iː	24
š	ʃ	2
m	m	12
^ž	ʒ	2
ṇ	ɳ	1
^ā	ʌː	5
^ɣ	ɣ	7
y	j	7
^ch	tʃ	5
^h	h	19
^ū	uː	4
ꭓ́	x	7
k	k	7
j	dʒ	1
ch	tʃ	1
z	z	6
d	d̪	7
ꭓ	x	4
-	+	5
^au	au	1
^ō	oː	4
^t	t̪	17
-$	NULL	8
v	v	1
^k	k	2
^z	z	10
e	e	2
^ż	z	1
ū̃	ũː	9
g̱	g̱	9
^r	r	2
ɣ	ɣ	23
ts	ts	1
ũ	ũ	1
^j	dʒ	1
^g	g	1
ḍ	ɖ	1
^X	x	1
āi	aːi	1
t̤	t	1
