Grapheme	IPA	Frequency
^p	p	26
ā̃	ãː	13
ch	tʃ	6
$	NULL	232
^ch’	tʃʰ	4
a	ʌ	138
y	j	18
^s	s	19
ā	ʌː	181
t	t̪	37
^ā	ʌː	27
ṭ’	ʈʰ	6
^a	ʌ	5
ṣ	ʂ	13
ṭ	ʈ	12
^n	n̪	9
^e	e	2
k	k	45
^d	d̪	10
š	ʃ	7
u	u	42
i	i	93
^t	t̪	42
n	n̪	25
^ch	tʃ	4
r	r	110
^b	b	8
p	p	11
b	b	11
-	+	13
e	e	46
h	h	26
ï	ɪ	2
+	+	63
d	d̪	24
g	g	17
^m	m	13
^b’	bʰ	7
āi	aːi	4
ī	iː	22
l	l	46
ō	oː	17
m	m	67
^k	k	19
^g’	gʰ	6
s	s	22
^ṣ	ʂ	2
ṛ	ɽ	13
^v	v	2
^g	g	6
b’	bʰ	5
^h	h	6
ṇ	ɳ	8
^u	u	9
ē	eː	18
ū	uː	3
k’	kʰ	3
ṅ	ŋ	1
^j	dʒ	4
-$	NULL	11
^k’	kʰ	1
ñ	ɲ	1
^š	ʃ	2
o	o	12
^āi	aːi	1
au	au	3
ch’	tʃʰ	12
^ō	oː	1
^ũ	ũ	3
t’	t̪ʰ	1
w	w	1
^l	l	2
v	v	6
^r	r	2
^D	d	1
j	dʒ	1
