Grapheme	IPA	Frequency
^p	p	10
ā̃	ãː	12
ṯs̱	ts	7
$	NULL	160
^s	s	5
a	ʌ	36
h	h	17
ā	ʌː	121
t	t̪	37
^ā	ʌː	12
ṭ’	ʈʰ	2
^n	n̪	3
ū	uː	10
^ē	eː	1
k	k	9
^d	d̪	7
ō	oː	34
n	n̪	20
^t	t̪	39
ī	iː	46
^ch	tʃ	2
r	r	46
^b	b	16
p	p	12
-	+	8
s	s	17
+	+	50
b	b	2
^b’	bʰ	2
ṇ	ɳ	10
^m	m	19
u	u	26
ṣ	ʂ	4
y	j	19
ᵃ	ă	15
l	l	29
g	g	16
^g’	gʰ	6
ḍ	ɖ	8
ē	eː	26
ai	ai	3
^g	g	4
^k	k	12
ḍ’	ɖʰ	2
^h	h	4
ḷ	ɭ	4
v	v	6
ṭ	ʈ	5
^ts	ts	4
ṅ	ŋ	4
m	m	26
ī̃	ĩː	8
ē̃	ẽː	9
i	i	17
^v	v	5
^u	u	3
ts	ts	1
^k’	kʰ	2
^dz	dz	2
-$	NULL	9
^š	ʃ	3
b’	bʰ	3
ḏẕ	dz	3
’	NULL	2
m’	mʰ	16
ū̃	ũː	8
^y	j	1
ō̃	õː	8
š	ʃ	1
dz	dz	6
õ	õ	1
^ḍ	ɖ	2
^j	dʒ	1
^l	l	1
k’	kʰ	1
^r	r	1
^d’	d̪ʰ	1
^D	d	1
d	d̪	2
