Grapheme	IPA	Frequency
^p	p	19
a	ʌ	77
n	n̪	56
j	dʒ	6
$	NULL	170
^š	ʃ	8
^s	s	3
t	t̪	24
^a	ʌ	4
š	ʃ	7
^n	n̪	7
ō	oː	23
^ī	iː	2
^d	d̪	8
ē	eː	22
^h	h	47
l	l	23
^ch	tʃ	4
ā	ʌː	90
r	r	18
^t	t̪	12
ī	iː	53
s	s	16
-	+	13
u	u	15
d	d̪	24
ai	ai	10
+	+	17
k	k	38
i	i	41
y	j	13
ᵃ	ă	16
^ā	ʌː	4
^l	l	3
m	m	20
^m	m	7
^k	k	10
ṭ	ʈ	8
h	h	2
^w	w	5
^g	g	12
ṛ	ɽ	16
ṅ	ŋ	8
^b	b	10
g	g	5
ū	uː	9
p	p	1
w	w	7
^u	u	3
z	z	3
^ꭓ	x	2
^au	au	1
^ã	ã	1
-$	NULL	10
^ē	eː	1
ö	ø	2
b	b	2
āi	aːi	14
ch	tʃ	16
ɣ	ɣ	2
ky	kʲ	2
^ū	uː	4
^j	dʒ	1
ṇ	ɳ	2
^X	x	1
ō̃	õː	1
^z	z	1
ng	ŋ	1
