Grapheme	IPA	Frequency
^p	p	8
ā	ʌː	67
n	n̪	28
ṯs̱	ts	1
$	NULL	170
^š	ʃ	11
ǎ	æ	1
h	h	29
e	e	2
^s	s	9
a	ʌ	68
t	t̪	24
^a	ʌ	14
ṭ	ʈ	8
ṭ’	ʈʰ	5
^n	n̪	4
au	au	2
^i	i	2
k	k	10
^d	d̪	10
s	s	14
ū	uː	14
ī	iː	27
^t	t̪	34
r	r	39
ē	eː	26
^ṯs̱	ts	1
ō	oː	47
u	u	53
^b	b	15
b	b	26
ṇ	ɳ	31
-	+	4
t’	t̪ʰ	10
+	+	61
ā̃	ãː	10
^ī	iː	1
’	NULL	1
ai	ai	2
^m	m	11
^z	z	2
^d’	d̪ʰ	2
^g’	gʰ	6
ṛ	ɽ	15
^g	g	5
ě	ə	6
^ch’	tʃʰ	2
^h	h	4
^j	dʒ	7
m	m	33
z	z	3
ī̃	ĩː	5
ts	ts	2
ṅ	ŋ	2
g	g	17
ṛ’	ɽʰ	1
^u	u	2
^k’	kʰ	5
^k	k	8
^ā̃	ãː	1
i	i	19
-$	NULL	9
š	ʃ	1
ũ	ũ	7
^ā	ʌː	8
ch’	tʃʰ	19
l	l	8
ch	tʃ	1
ū̃	ũː	1
^r	r	2
ḍ	ɖ	2
^l	l	1
ǒ	ɒ	1
p	p	2
^ch	tʃ	2
d	d̪	2
^P	p	1
^ū̃	ũː	1
