Grapheme	IPA	Frequency
^m	m	20
à	a	81
s	s	8
o	o	19
k	k	27
n	n̪	58
$	NULL	211
^p’	pʰ	2
r	r	28
ū’	uː h	1
^t	t̪	9
e	e	51
m	m	21
p	p	28
^n	n̪	14
u	u	18
i	i	32
ā	ʌː	28
^‘	NULL	3
b	b	25
’	NULL	3
^e	e	18
ᵉ	ĕ	20
ö	ø	15
^à	a	7
ē	eː	7
y	j	7
+	+	92
g	g	3
^j	dʒ	12
é	e	4
h	h	14
^k	k	49
ṅ	ŋ	43
l	l	36
āi	aːi	3
ō	oː	18
d	d̪	17
^ch	tʃ	12
t	t̪	43
å	ɔ	25
.	NULL	2
I	i	1
a	ʌ	8
c	c	2
ts	ts	1
v	v	2
j	dʒ	7
f	f	2
w	w	1
ou	əʊ	1
q	q	1
j’	dʒʰ	2
^d	d̪	5
-	+	30
^r	r	2
^ñ	ɲ	5
‘	NULL	1
ᵗ	t̪̚	2
^b	b	9
ᵍ	ɡ̚	1
^l	l	9
^y	j	3
^h	h	21
ōⁿ	õː	1
^ö	ø	1
^ä	ɛ	1
ī	iː	14
ä	ɛ	19
^g	g	3
ⁱ	ĭ	1
^ō	oː	2
ᵏ	k̚	3
ñ	ɲ	6
ch	tʃ	13
^i	i	1
ū	uː	2
oi	ɔɪ	2
^s	s	2
^p	p	2
^J	j	1
^M	m	1
°	NULL	1
í	i	1
á	á	1
^å	ɔ	1
