Grapheme	IPA	Frequency
^s	s	7
à	a	90
n	n̪	48
$	NULL	185
^h	h	14
i	i	56
r	r	31
ī	iː	12
w	w	20
e	e	22
^p’	pʰ	10
ā	ʌː	21
^k’	kʰ	13
ü	y	24
d	d̪	10
āi	aːi	3
^w	w	2
ei	ei	27
^š	ʃ	12
-	+	20
p’	pʰ	4
^ā	ʌː	3
^l	l	3
^k	k	31
p	p	17
^j	dʒ	10
o	o	51
ṅ	ŋ	48
+	+	99
k’	kʰ	8
^n	n̪	6
u	u	13
t	t̪	24
m	m	14
^p	p	3
^b	b	16
t’	t̪ʰ	11
^t	t̪	1
ū	uː	6
k	k	8
l	l	59
ai	ai	6
^m	m	16
s	s	20
š	ʃ	21
b	b	7
b’	bʰ	4
°	NULL	26
j	dʒ	3
^u	u	10
ō	oː	2
^ē	eː	1
^ṅ	ŋ	15
ē	eː	9
^à	a	1
^i	i	3
^āi	aːi	1
’	NULL	6
‘	NULL	1
a	ʌ	1
^t’	t̪ʰ	1
^r	r	1
^B	b	1
^ū	uː	1
^ī	iː	1
^‘	NULL	1
^d	d̪	1
