Grapheme	IPA	Frequency
^ch	tʃ	7
i	i	49
à	a	23
$	NULL	91
^t	t̪	9
u	u	13
^s’	sʰ	2
ṅ	ŋ	9
^y	j	4
^au	au	2
^p	p	9
e	e	20
h	h	31
^h	h	5
l	l	4
a	ʌ	7
o	o	11
ei	ei	2
-	+	19
^n	n̪	7
ai	ai	14
^m	m	13
^k	k	12
t	t̪	5
^l	l	10
+	+	11
g’	gʰ	2
ou	əʊ	11
g	g	4
^ṅ	ŋ	7
^t’	t̪ʰ	3
k	k	3
š	ʃ	2
ch	tʃ	3
p	p	8
^v	v	2
ü	y	2
ö	ø	1
ǚ	y̆	1
˩˨$	¹²	1
au	au	2
n	n̪	1
