Grapheme	IPA	Frequency
^p	p	4
ũ	ũ	7
š	ʃ	18
$	NULL	177
^š	ʃ	6
ā	ʌː	87
^s	s	13
t	t̪	37
^a	ʌ	9
ž	ʒ	5
r	r	30
^n	n̪	5
ü	y	38
^ē	eː	1
k	k	24
^d	d̪	8
^t	t̪	26
^ch	tʃ	4
o	o	8
^b	b	31
ō	oː	48
s	s	26
-	+	6
ē	eː	28
d	d̪	10
e	e	18
+	+	51
b	b	14
a	ʌ	18
n	n̪	32
^ā	ʌː	3
ï	ɪ	1
y	j	29
^ž	ʒ	5
^k	k	5
^m	m	17
i	i	28
g	g	8
l	l	12
p	p	8
^r	r	3
g’	gʰ	3
u	u	37
m	m	8
ī	iː	31
^g	g	5
^k’	kʰ	4
ng	ŋ	2
ū	uː	17
ch	tʃ	1
ch’	tʃʰ	1
^ch’	tʃʰ	3
^t’	t̪ʰ	1
^h	h	2
^o	o	1
^y	j	5
^ũ	ũ	1
h	h	13
-$	NULL	9
ō̃	õː	5
ṅ	ŋ	2
^ṯs̱	ts	3
^u	u	3
t’	t̪ʰ	2
ā̃	ãː	3
^ts	ts	7
ü̃	ỹ	4
ö	ø	1
gy	gʲ	3
^p’	pʰ	4
ṯs̱’	tsʰ	1
z	z	1
ṭ	ʈ	1
^ū	uː	1
^K	k	1
j	dʒ	1
^ü	y	1
^ꭓ	x	1
^ṅ	ŋ	1
p’	pʰ	1
^gy	gʲ	1
^g’	gʰ	1
