Grapheme	IPA	Frequency
^p	p	19
ā̃	ãː	14
ch	tʃ	8
$	NULL	204
^ch’	tʃʰ	2
a	ʌ	135
o	o	19
^s	s	12
ā	ʌː	87
t	t̪	34
^ā	ʌː	4
ṭ’	ʈʰ	2
^n	n̪	10
^ē	eː	1
k	k	53
^d	d̪	9
s	s	38
ū	uː	7
^t	t̪	19
ī	iː	36
n	n̪	47
i	i	48
^ch	tʃ	6
r	r	71
^b	b	12
p	p	7
-	+	9
ē̃	ẽː	6
ã	ã	3
+	+	85
l	l	36
ᵃ	ă	32
^m	m	11
e	e	11
^b’	bʰ	4
h	h	51
ⁱ	ĭ	11
g	g	11
u	u	17
k’	kʰ	3
y	j	11
^j	dʒ	5
ē	eː	11
^k	k	14
^g’	gʰ	7
ō	oː	14
ṛ	ɽ	12
b’	bʰ	16
ṛ’	ɽʰ	3
^g	g	8
^k’	kʰ	3
^h	h	26
b	b	19
^a	ʌ	16
d’	d̪ʰ	2
^u	u	1
^ū	uː	2
ī̃	ĩː	2
ṭ	ʈ	4
^l	l	2
t’	t̪ʰ	12
š	ʃ	1
ai	ai	5
ᵘ	ŭ	1
-$	NULL	9
m	m	39
ō̃	õː	10
^ṭ’	ʈʰ	1
au	au	1
á	á	9
^ü	y	7
^ō	oː	17
ᵘ̃$	NULL	1
ǎ	æ	4
ch’	tʃʰ	5
^ī	iː	1
^ĩ	ĩ	4
à	a	5
n’	n̪̊ʰ	2
å	ɔ	1
^i̇̃	ĩ	1
j	dʒ	6
^ā̃	ãː	1
w	w	2
^r	r	1
^P	p	1
d	d̪	3
^ū̃	ũː	1
ṣ	ʂ	1
