Grapheme	IPA	Frequency
^y	j	11
ai	ai	9
$	NULL	165
^h	h	1
u	u	23
^n	n̪	23
w	w	32
i	i	64
^ꭓ	x	2
o	o	25
^k	k	16
^l	l	13
ä	ɛ	28
a	ʌ	5
d	d̪	9
ü	y	25
ì	i	1
s	s	6
^θ	θ	7
^p	p	35
à	a	83
+	+	168
^ä	ɛ	2
-$	NULL	8
ā	ʌː	1
p	p	21
n	n̪	3
ɣ	ɣ	5
θ	θ	39
l	l	26
^à	a	53
^m	m	8
^w	w	3
k	k	11
m	m	28
š	ʃ	2
^ì	i	1
^s	s	12
e	e	39
ṅ	ŋ	14
^t	t̪	13
^b	b	5
à̃	ã	20
-	+	6
ᵘ	ŭ	2
ᵏ	k̚	1
y	j	17
t	t̪	16
å	ɔ	2
^d	d̪	1
^à͛	a	1
^ɣ	ɣ	1
à̄	aː	1
au	au	8
^^	NULL	12
˨$	²	1
ᵖ	p̚	13
ö	ø	1
h	h	1
õ	õ	1
ũ	ũ	3
ei	ei	2
ᵗ	t̪̚	2
j	dʒ	1
^Y	y	1
^Ch	tʃ	1
^j	dʒ	1
ĩ	ĩ	1
^š	ʃ	1
