Grapheme	IPA	Frequency
^p	p	10
ā̃	ãː	12
ch	tʃ	6
$	NULL	168
^ch’	tʃʰ	1
a	ʌ	65
^s	s	9
ā	ʌː	107
t	t̪	19
^ā	ʌː	4
ṭ’	ʈʰ	3
^n	n̪	10
au	au	7
^ē	eː	1
k	k	26
^d	d̪	7
s	s	6
ō	oː	17
^t	t̪	19
ī	iː	21
n	n̪	22
^ch	tʃ	3
r	r	48
^b	b	22
p	p	10
-	+	15
ē	eː	49
+	+	50
b	b	4
ō̃	õː	4
^m	m	16
^b’	bʰ	2
h	h	20
i	i	11
d	d̪	8
m	m	39
^‘	NULL	1
w	w	2
ṭ	ʈ	5
^l	l	5
ṛ	ɽ	13
ᵃ	ă	10
y	j	12
^g’	gʰ	5
ḍ	ɖ	3
^g	g	6
ē̃	ẽː	8
^k	k	9
u	u	17
o	o	9
^h	h	14
‘	NULL	2
^ꭓ	x	2
l	l	7
^ū̃	ũː	2
^ū	uː	1
z	z	1
ū	uː	11
š	ʃ	2
ch’	tʃʰ	1
^ky	kʲ	2
ū̃	ũː	5
^au	au	1
g	g	15
ī̃	ĩː	1
^j	dʒ	1
-$	NULL	10
^k’	kʰ	2
ai	ai	5
ĩ	ĩ	10
^w	w	14
t’	t̪ʰ	7
^u	u	4
n’	n̪̊ʰ	1
j	dʒ	7
e	e	1
m’	mʰ	1
^ā̃	ãː	1
k’	kʰ	1
ũ	ũ	1
^z	z	1
^ɣ	ɣ	1
^X	x	1
^š	ʃ	1
d’	d̪ʰ	1
ɣ	ɣ	1
ꭓ	x	1
