Grapheme	IPA	Frequency
^ṅ	ŋ	2
ā	ʌː	34
-	+	81
r	r	19
a	ʌ	66
$	NULL	112
^t	t̪	5
u	u	9
k	k	15
^r	r	2
ī	iː	17
^b’	bʰ	1
o	o	23
^k	k	9
p	p	15
^a	ʌ	4
ū	uː	14
^i	i	4
t	t̪	7
^l	l	3
^h	h	5
^s	s	4
m	m	24
y	j	11
^ū	uː	7
^u	u	3
ō̃	õː	2
ch’	tʃʰ	9
^m	m	10
n	n̪	7
ai	ai	4
^ch’	tʃʰ	2
ch	tʃ	3
i	i	17
^y	j	2
+	+	7
g’	gʰ	2
ō	oː	7
ḍ	ɖ	3
^p	p	8
^k’	kʰ	12
l	l	13
ṅ	ŋ	9
g	g	2
^ñ	ɲ	1
^ī	iː	2
s	s	5
e	e	3
^d’	d̪ʰ	2
w	w	2
k’	kʰ	1
^d	d̪	3
ē	eː	5
^ou	əʊ	1
^ai	ai	1
^ā	ʌː	3
^ch	tʃ	2
^b	b	2
^w	w	4
^hy	hʲ	1
^ō	oː	1
p’	pʰ	1
^p’	pʰ	2
^n	n̪	3
^g’	gʰ	1
d	d̪	1
