Grapheme	IPA	Frequency
^p	p	10
ā̃	ãː	5
ch	tʃ	3
$	NULL	169
^ch’	tʃʰ	3
ō	oː	55
^s	s	3
ā	ʌː	82
t	t̪	25
^ā	ʌː	3
ṭ	ʈ	12
^n	n̪	3
a	ʌ	82
w	w	13
^ē	eː	1
k	k	9
^d	d̪	6
s	s	7
ī	iː	43
^t	t̪	22
n	n̪	13
^ch	tʃ	2
r	r	53
^b	b	21
p	p	12
ū	uː	20
ē	eː	57
ṇ	ɳ	13
-	+	19
+	+	51
b	b	5
^y	j	1
ḍ	ɖ	13
^b’	bʰ	6
h	h	9
^m	m	16
u	u	8
^g	g	5
ḷ	ɭ	7
y	j	10
^g’	gʰ	7
d	d̪	3
ᵃ	ă	8
^k	k	13
l	l	6
v	v	9
^h	h	14
m	m	40
^k’	kʰ	4
ch’	tʃʰ	16
^ū	uː	10
^u	u	2
^a	ʌ	5
g’	gʰ	1
i	i	3
š	ʃ	1
^j	dʒ	3
-$	NULL	9
^v	v	1
^m’	mʰ	1
ū̃	ũː	2
b’	bʰ	2
^d’	d̪ʰ	2
^ō	oː	10
hy	hʲ	1
j	dʒ	6
gy	gʲ	3
g	g	7
k’	kʰ	1
^l	l	2
t’	t̪ʰ	1
ṭ’	ʈʰ	2
^r	r	1
ṅ	ŋ	1
^D	d	1
d’	d̪ʰ	1
