Grapheme	IPA	Frequency
^θ	θ	6
o	o	65
$	NULL	189
^t	t̪	9
u	u	8
n	n̪	90
^p	p	29
ei	ei	8
-	+	165
t	t̪	25
^ṯs̱	ts	5
ì	i	1
m	m	24
e	e	45
i	i	26
^a	ʌ	2
^m	m	27
à	a	64
ky	kʲ	6
^à	a	38
^w	w	3
^u	u	2
w	w	10
ö	ø	95
^h	h	8
+	+	90
p	p	41
k	k	66
ǒ	ɒ	35
b	b	14
å	ɔ	15
^k	k	34
g	g	13
^l	l	8
y	j	21
r	r	7
ä	ɛ	8
ō	oː	4
θ	θ	5
ǔ	ŏ	6
^ẁ	w	1
^ts	ts	3
ts	ts	3
ai	ai	5
l	l	43
^y	j	3
s	s	2
ṅ	ŋ	55
^ṅ	ŋ	1
^n	n̪	1
ᵗ	t̪̚	2
a	ʌ	3
^o	o	21
^i	i	1
^e	e	2
^å	ɔ	1
ī	iː	1
d	d̪	13
^ñ	ɲ	3
’	NULL	1
ā	ʌː	1
^r	r	1
ṯs̱	ts	1
^P	p	1
^s	s	1
^v	v	1
^dz	dz	1
ᵃ	ă	1
