Grapheme	IPA	Frequency
^ṅ	ŋ	3
ō	oː	12
$	NULL	173
^r	r	3
u	u	4
k	k	30
-	+	142
b	b	30
a	ʌ	63
^ch	tʃ	4
n	n̪	24
i	i	51
^y	j	3
ā	ʌː	77
^g’	gʰ	2
ū	uː	9
^k	k	4
w	w	25
o	o	44
ṅ	ŋ	23
d	d̪	22
y	j	14
m	m	47
^n	n̪	12
s	s	18
^s	s	8
^l	l	7
ē	eː	5
^ā	ʌː	29
p	p	27
+	+	50
-$	NULL	2
au	au	20
^à	a	2
°	NULL	4
^w	w	4
ai	ai	1
^m	m	10
r	r	22
ö	ø	34
ch	tʃ	9
^t	t̪	24
^g	g	11
g’	gʰ	4
k’	kʰ	4
l	l	15
ī	iː	29
t	t̪	20
e	e	20
^h	h	4
t’	t̪ʰ	3
^b	b	17
^a	ʌ	1
j	dʒ	2
^d	d̪	13
^j	dʒ	1
p’	pʰ	1
I	i	1
^i	i	1
^ī	iː	3
^p	p	3
^k’	kʰ	5
^š	ʃ	1
h	h	1
