Grapheme	IPA	Frequency
^p	p	10
i	i	3
n	n̪	12
ḏẕ	dz	3
a	ʌ	162
$	NULL	164
^š	ʃ	5
p	p	17
ẓ̌	ʐ	10
^u	u	1
w	w	54
^a	ʌ	3
t	t̪	17
^n	n̪	5
^y	j	1
au	au	1
^l	l	9
s	s	29
^d	d̪	8
r	r	38
ē	eː	29
^ṯs̱	ts	1
l	l	27
ū	uː	25
ā	ʌː	52
+	+	66
ō	oː	20
^m	m	14
^w	w	9
^ꭓ	x	4
^s	s	15
ṛ	ɽ	14
ai	ai	20
^ṣ̌	ʂ	5
d	d̪	9
ī	iː	18
^h	h	22
k	k	4
^z	z	3
ṇ	ɳ	1
^ā	ʌː	3
^ɣ	ɣ	7
y	j	6
z	z	7
^b	b	5
ṣ̌	ʂ	6
dz	dz	8
h	h	22
j	dʒ	1
e	e	1
o	o	15
u	u	5
^k	k	4
š	ʃ	3
ž	ʒ	2
^t	t̪	17
^ts	ts	2
^ch	tʃ	2
^au	au	1
-$	NULL	9
v	v	1
ṣ	ʂ	1
-	+	3
^ḏẕ	dz	3
m	m	10
ẓ	ʐ	1
^r	r	1
ɣ	ɣ	20
ꭓ	x	1
^dz	dz	6
b	b	9
g	g	3
^v	v	1
ḍ	ɖ	1
^ẓ̌	ʐ	1
^ū	uː	4
^X	x	1
āi	aːi	1
t̤	t	1
