Grapheme	IPA	Frequency
^ṅ	ŋ	2
ā	ʌː	51
$	NULL	197
^ṭ	ʈ	1
u	u	27
g	g	23
^s	s	4
t	t̪	55
i	i	46
š	ʃ	19
^t	t̪	10
^r	r	8
ai	ai	6
^z	z	4
^g	g	13
^i	i	1
d	d̪	9
^n	n̪	15
^š	ʃ	3
m	m	22
^p	p	9
ū	uː	9
^b	b	15
ō	oː	41
b	b	22
-	+	127
+	+	76
a	ʌ	77
ṯs̱	ts	5
n	n̪	79
^ā	ʌː	5
ē	eː	15
^d	d̪	30
au	au	1
ṅ	ŋ	55
s	s	40
^m	m	13
ī	iː	37
^ṯs̱	ts	1
e	e	11
r	r	25
^ch	tʃ	4
k	k	15
ch	tʃ	19
o	o	89
^ky	kʲ	6
ṭ	ʈ	8
^l	l	4
^k’	kʰ	5
k’	kʰ	4
j	dʒ	1
p	p	2
ts	ts	4
^y	j	2
^v	v	1
^o	o	2
^ñ	ɲ	2
^h	h	1
ᵃ	ă	8
^ai	ai	1
^ã	ã	1
z	z	6
^a	ʌ	1
^k	k	29
^j	dʒ	1
ñ	ɲ	1
l	l	5
ṣ	ʂ	1
^B	b	1
^P	p	1
^ū	uː	1
y	j	3
ᵏ	k̚	1
