Grapheme	IPA	Frequency
^p	p	10
a	ʌ	88
n	n̪	17
j	dʒ	3
$	NULL	153
^u	u	1
ꭓ	x	10
š	ʃ	24
o	o	73
^a	ʌ	2
v	v	13
d	d̪	20
ch	tʃ	5
^n	n̪	10
^y	j	9
u	u	18
ū	uː	6
^l	l	10
s	s	20
h	h	9
^š	ʃ	2
r	r	20
oi	ɔɪ	10
^ch	tʃ	3
ī	iː	5
^t	t̪	10
t	t̪	42
e	e	75
+	+	57
^ž	ʒ	5
^w	w	29
f	f	25
ai	ai	3
^i	i	3
^m	m	23
ṛ	ɽ	8
i	i	35
k	k	14
l	l	13
^z	z	9
m	m	19
ɣ	ɣ	14
p	p	8
y	j	6
^k	k	5
^ɣ	ɣ	12
ā	ʌː	7
ts	ts	2
^f	f	2
z	z	4
^ch’	tʃʰ	1
w	w	4
ž	ʒ	7
ä	ɛ	1
^b	b	2
^d	d̪	3
b	b	1
^h	h	2
^oi	ɔɪ	1
-$	NULL	9
^ꭓ	x	3
^e	e	1
^r	r	2
-	+	1
^X	x	1
āi	aːi	1
au	au	1
ei	ei	1
^s	s	1
