Grapheme	IPA	Frequency
^p	p	4
a	ʌ	89
ñ	ɲ	1
ch	tʃ	19
ē	eː	24
$	NULL	177
^ch’	tʃʰ	1
au	au	21
^s	s	5
t	t̪	7
^ā	ʌː	21
ṭ	ʈ	8
h	h	13
^n	n̪	25
^o	o	7
ṇ	ɳ	8
ā	ʌː	69
r	r	63
^d	d̪	5
s	s	33
^m	m	13
ū	uː	3
ḍ	ɖ	5
u	u	26
b	b	15
ꭓ	x	6
ai	ai	14
^b	b	20
-	+	11
g	g	20
i	i	13
ī	iː	42
^ē	eː	18
+	+	65
^a	ʌ	5
y	j	6
ō	oː	14
^b’	bʰ	1
āi	aːi	1
d	d̪	31
^ṛ	ɽ	1
l	l	39
k	k	43
^ꭓ	x	6
^e	e	7
ṅ	ŋ	5
^g’	gʰ	5
ṛ	ɽ	12
ṭ’	ʈʰ	8
ḍ’	ɖʰ	2
^g	g	7
^k	k	8
o	o	10
m	m	30
^l	l	3
e	e	12
ch’	tʃʰ	2
ē̃	ẽː	1
^h	h	3
n	n̪	36
ã	ã	1
^i	i	1
j	dʒ	2
^k’	kʰ	1
^ch	tʃ	5
’	NULL	19
ũ	ũ	1
^t	t̪	1
^r	r	1
p	p	2
v	v	1
^j	dʒ	1
ō̃	õː	1
^D	d	1
d’	d̪ʰ	1
^u	u	1
