Grapheme	IPA	Frequency
^ṅ	ŋ	22
a	ʌ	155
$	NULL	169
^ḍ	ɖ	2
u	u	44
k	k	22
^d	d̪	5
n	n̪	56
^r	r	4
gy	gʲ	23
t	t̪	23
^g	g	5
^ch	tʃ	6
i	i	56
g	g	10
^ñ	ɲ	4
^s	s	5
m	m	31
^š	ʃ	9
^a	ʌ	11
-	+	141
p’	pʰ	11
l	l	12
ǟ	ɛː	11
+	+	73
ñ	ɲ	1
ch	tʃ	3
o	o	90
r	r	11
ṅ	ŋ	22
^m	m	8
^b	b	11
^j	dʒ	3
^ṭ’	ʈʰ	2
^p’	pʰ	1
ṯs̱	ts	1
^t	t̪	4
^l	l	4
^k’	kʰ	42
k’	kʰ	2
w	w	3
s	s	12
e	e	5
p	p	17
^t’	t̪ʰ	2
^y	j	3
^gy	gʲ	5
ky	kʲ	1
^o	o	1
^z	z	1
š	ʃ	2
ã	ã	5
ä̃	ɛ̃	2
ž	ʒ	16
ä	ɛ	3
y	j	35
b	b	39
d	d̪	18
ǟ̃	ɛ̃ː	3
z	z	2
ä̌	ɛ	1
ch’	tʃʰ	7
^n	n̪	3
^k	k	2
^ḏẕ	dz	1
^K	k	1
^ch’	tʃʰ	1
^p	p	1
