Grapheme	IPA	Frequency
^p	p	15
a	ʌ	68
n	n̪	60
j	dʒ	2
$	NULL	174
^ꭓ	x	5
ē	eː	34
^s	s	5
t	t̪	23
^a	ʌ	7
ꭓ	x	3
^n	n̪	7
ō	oː	26
^ī	iː	2
^d	d̪	9
^h	h	45
l	l	30
^ch	tʃ	5
ā	ʌː	106
r	r	18
^t	t̪	11
ī	iː	54
s	s	18
-	+	8
u	u	14
d	d̪	23
ai	ai	11
+	+	12
i	i	46
y	j	8
^ā	ʌː	4
^l	l	3
ᵃ	ă	8
m	m	18
^m	m	10
š	ʃ	5
^š	ʃ	9
k	k	42
^k	k	11
ṭ	ʈ	11
h	h	3
^w	w	6
^g	g	14
ṛ	ɽ	14
ṅ	ŋ	8
w	w	12
ū	uː	6
^b	b	4
^u	u	1
z	z	2
ch	tʃ	14
^au	au	1
^ã	ã	1
-$	NULL	10
ö	ø	2
āi	aːi	17
g	g	3
ky	kʲ	3
^ū	uː	6
^j	dʒ	1
b	b	1
p	p	1
^X	x	1
ḍ	ɖ	1
ɣ	ɣ	1
^z	z	1
ng	ŋ	1
