Grapheme	IPA	Frequency
^ṅ	ŋ	4
o	o	37
-	+	152
ṅ	ŋ	11
u	u	59
$	NULL	184
^k’	kʰ	2
g	g	28
^h	h	25
n	n̪	24
ā	ʌː	121
i	i	114
^ch	tʃ	7
e	e	28
^g	g	6
^t’	t̪ʰ	2
k	k	16
^j	dʒ	17
^n	n̪	13
s	s	23
^s	s	12
^p	p	2
^b	b	11
t	t̪	10
+	+	80
l	l	17
b	b	4
y	j	5
au	au	1
a	ʌ	53
^m	m	20
^b’	bʰ	5
j	dʒ	14
ch’	tʃʰ	3
m	m	12
ũ	ũ	10
ch	tʃ	7
r	r	44
^k	k	6
p	p	2
ā̃	ãː	3
^d	d̪	5
h	h	5
õ	õ	25
ō̃	õː	1
^t	t̪	3
k’	kʰ	10
^l	l	5
ū	uː	1
^o	o	2
^w	w	2
^ö	ø	1
^ch’	tʃʰ	28
ã	ã	4
^y	j	1
w	w	9
d	d̪	29
ĩ	ĩ	5
ẽ	ẽ	2
ṛ	ɽ	1
^d’	d̪ʰ	1
^p’	pʰ	1
j’	dʒʰ	1
^D	d	1
d’	d̪ʰ	1
^u	u	1
t’	t̪ʰ	1
^j’	dʒʰ	1
