Grapheme	IPA	Frequency
^p	p	9
ā̃	ãː	27
ch	tʃ	5
$	NULL	191
^ch’	tʃʰ	1
a	ʌ	46
w	w	18
^s	s	7
ā	ʌː	65
t	t̪	13
^ā	ʌː	5
ṭ’	ʈʰ	3
^n	n̪	7
^ē	eː	2
k	k	32
^d	d̪	7
s	s	10
ō	oː	79
y	j	26
^t	t̪	11
ī	iː	22
n	n̪	11
^ch	tʃ	4
r	r	37
i	i	22
^b	b	22
p	p	12
è	e	29
-	+	10
ū̃	ũː	27
+	+	50
b	b	4
^m	m	13
^b’	bʰ	7
ṇ	ɳ	11
k’	kʰ	3
d	d̪	5
ᵃ	ă	13
m	m	8
^l	l	3
u	u	11
g	g	12
h	h	15
ū	uː	23
^j	dʒ	5
ṛ	ɽ	10
^ṭ	ʈ	1
l	l	14
ē	eː	34
ṭ	ʈ	24
^g’	gʰ	6
ḍ	ɖ	8
^g	g	7
^k	k	15
^h	h	13
ch’	tʃʰ	3
^ū̃	ũː	3
^ū	uː	4
ī̃	ĩː	2
^a	ʌ	1
ḷ	ɭ	4
^ō	oː	1
-$	NULL	9
ai	ai	2
^m’	mʰ	9
^t’	t̪ʰ	12
^u	u	17
v	v	7
è̃	ẽ	2
ẽ	ẽ	1
j	dʒ	10
^w	w	3
^ā̃	ãː	1
ṅ	ŋ	1
t’	t̪ʰ	1
å̃	ɔ	1
^r	r	2
^Ī	iː	1
^R	r	1
d’	d̪ʰ	1
ã	ã	1
