Grapheme	IPA	Frequency
^p	p	9
ā̃	ãː	5
j	dʒ	13
$	NULL	181
^ch’	tʃʰ	2
ē	eː	54
^s	s	19
ā	ʌː	112
t	t̪	13
^ā	ʌː	8
ṭ’	ʈʰ	3
^n	n̪	5
au	au	6
^ē	eː	1
k	k	11
^d	d̪	10
a	ʌ	39
š	ʃ	2
ō	oː	47
^t	t̪	27
ī	iː	47
n	n̪	12
^ch	tʃ	7
r	r	37
^b	b	27
b	b	7
p	p	21
ū	uː	22
-	+	3
k’	kʰ	4
d	d̪	13
+	+	50
^a	ʌ	8
m	m	20
y	j	10
ai	ai	2
h	h	14
ṇ	ɳ	17
^j	dʒ	6
u	u	25
s	s	18
ě	ə	3
ṛ	ɽ	10
ṭ	ʈ	23
g’	gʰ	2
g	g	12
^g	g	14
ǒ	ɒ	9
l	l	9
^k	k	10
^h	h	15
i	i	2
ṅ	ŋ	2
ch’	tʃʰ	4
^u	u	1
ch	tʃ	3
^ū	uː	1
^ǒ	ɒ	1
-$	NULL	10
^k’	kʰ	2
^š	ʃ	1
ũ	ũ	7
^m	m	9
ē̃	ẽː	18
ǎ	æ	1
t’	t̪ʰ	7
^ṭ	ʈ	1
o	o	1
^l	l	3
ū̃	ũː	2
ḷ	ɭ	2
ḍ	ɖ	1
b’	bʰ	1
^d’	d̪ʰ	1
^P	p	1
^g’	gʰ	1
d’	d̪ʰ	1
^ū̃	ũː	1
ñ	ɲ	1
