Grapheme	IPA	Frequency
^p	p	11
ā̃	ãː	15
ch	tʃ	10
$	NULL	174
^ch’	tʃʰ	1
ē	eː	46
^s	s	7
ā	ʌː	106
t	t̪	17
^ā	ʌː	4
ṭ’	ʈʰ	3
^n	n̪	6
a	ʌ	58
v	v	1
^ē	eː	1
k	k	14
^d	d̪	6
s	s	7
ō	oː	33
^t	t̪	21
ī	iː	24
n	n̪	26
^ch	tʃ	3
r	r	49
^b	b	22
p	p	11
-	+	14
+	+	49
b	b	3
^m	m	16
^b’	bʰ	3
ai	ai	9
d	d̪	8
m	m	40
^au	au	3
ṭ	ʈ	6
i	i	5
y	j	8
^g’	gʰ	6
ṛ	ɽ	9
l	l	9
^g	g	5
^k	k	7
u	u	17
ᵃ	ă	4
^h	h	16
^a	ʌ	6
ch’	tʃʰ	7
au	au	4
^k’	kʰ	5
ʳ	r̚	1
^ū̃	ũː	2
^ū	uː	1
j	dʒ	8
ū	uː	13
^ky	kʲ	2
ū̃	ũː	6
^l	l	2
g	g	16
ĩ	ĩ	8
^j	dʒ	2
-$	NULL	9
w	w	3
h	h	10
^w	w	16
t’	t̪ʰ	7
ē̃	ẽː	4
^u	u	4
o	o	1
^ō	oː	1
^ā̃	ãː	1
k’	kʰ	4
b’	bʰ	1
^ḍ	ɖ	1
ng	ŋ	1
^X	x	1
^A	ʌ	1
d’	d̪ʰ	1
