Grapheme	IPA	Frequency
^p	p	12
ā̃	ãː	9
ch	tʃ	9
$	NULL	245
^ch’	tʃʰ	1
au	au	6
^s	s	8
ā	ʌː	92
t	t̪	27
^ā	ʌː	7
ṭ’	ʈʰ	3
^n	n̪	12
^ē	eː	1
k	k	33
^d	d̪	8
a	ʌ	156
s	s	28
ū	uː	12
^t	t̪	28
ī	iː	73
n	n̪	59
^ch	tʃ	8
r	r	61
^b	b	27
p	p	31
b	b	23
-	+	29
j	dʒ	9
e	e	13
ē	eː	33
+	+	70
l	l	31
ō	oː	20
g	g	22
^m	m	15
āi	aːi	3
ï	ɪ	10
^b’	bʰ	4
y	j	7
w	w	5
h	h	44
i	i	38
d	d̪	8
ī̃	ĩː	3
u	u	21
k’	kʰ	5
^a	ʌ	1
ᵃ	ă	41
m	m	29
^j	dʒ	7
^au	au	2
^k	k	21
^l	l	5
ṛ	ɽ	17
ṭ	ʈ	25
ē̃	ẽː	8
^g’	gʰ	8
ṛ’	ɽʰ	4
^g	g	14
^k’	kʰ	4
^h	h	26
ch’	tʃʰ	3
’	NULL	4
^ū̃	ũː	2
^u	u	6
^ǎ	æ	1
ǔ	ŏ	1
-$	NULL	9
ai	ai	4
ū̃	ũː	9
ō̃	õː	7
o	o	4
^ṭ’	ʈʰ	2
ṙ	ɽ	1
^ū	uː	15
å	ɔ	6
t’	t̪ʰ	5
ü	y	1
b’	bʰ	2
^ō	oː	1
õ	õ	1
^ā̃	ãː	1
ũ	ũ	1
ñ	ɲ	1
^r	r	1
š	ʃ	2
^P	p	1
^Ī	iː	1
^N	n	1
^B	b	1
^š	ʃ	2
