Grapheme	IPA	Frequency
^t	t̪	14
i	i	46
$	NULL	167
^d	d̪	5
r	r	5
a	ʌ	132
o	o	105
^š	ʃ	4
n	n̪	20
^y	j	46
ī	iː	1
^ch	tʃ	3
u	u	11
-	+	71
^i	i	5
^k	k	13
^a	ʌ	4
^p	p	5
e	e	26
l	l	49
^s’	sʰ	3
z	z	14
^ˢ	s̚	1
’	NULL	1
ᶻ	z̚	1
+	+	122
t	t̪	8
s’	sʰ	5
^n	n̪	16
ä	ɛ	5
ü	y	1
^m	m	8
w	w	17
h	h	3
y	j	11
^s	s	5
ṅ	ŋ	22
s	s	11
ai	ai	10
m	m	31
ē	eː	14
ñ	ɲ	5
d	d̪	25
ch	tʃ	4
j	dʒ	6
ei	ei	3
k	k	16
ǎ	æ	3
ā	ʌː	1
au	au	1
ö	ø	1
^å	ɔ	1
å	ɔ	41
^j	dʒ	1
ō	oː	14
^z	z	1
p	p	1
^g	g	9
g	g	9
^k’	kʰ	2
^l	l	12
^n’	n̪̊	1
n’	n̪̊ʰ	18
ū	uː	3
^h	h	5
^b	b	2
^D	d	1
