Grapheme	IPA	Frequency
^p	p	19
a	ʌ	54
ñ	ɲ	9
$	NULL	172
^ch’	tʃʰ	1
ē̃	ẽː	2
^s	s	5
t	t̪	31
^a	ʌ	15
ṭ	ʈ	2
ṭ’	ʈʰ	2
^n	n̪	5
ũ	ũ	1
^h	h	7
i	i	25
k	k	16
^d	d̪	10
ā	ʌː	74
h	h	47
ō	oː	27
^t	t̪	27
r	r	47
ē	eː	20
ai	ai	1
^ch	tʃ	7
d	d̪	12
n	n̪	16
ū̃	ũː	10
-	+	3
l	l	8
ō̃	õː	5
+	+	48
p	p	1
ā̃	ãː	43
^m	m	14
^b’	bʰ	5
ä	ɛ	14
ṇ	ɳ	8
^j	dʒ	3
^z	z	1
ī	iː	23
w	w	8
ī̃	ĩː	19
m	m	22
u	u	29
^d’	d̪ʰ	2
^g’	gʰ	6
ṛ	ɽ	10
^g	g	5
y	j	2
^k	k	11
^b	b	6
g	g	14
j	dʒ	7
^u	u	9
ch	tʃ	3
ḷ	ɭ	1
e	e	9
ū	uː	2
ch’	tʃʰ	1
^v	v	1
-$	NULL	11
^k’	kʰ	3
^w	w	2
au	au	2
ä̃	ɛ̃	16
ḍ	ɖ	8
s	s	32
^ā	ʌː	1
^o	o	14
d’	d̪ʰ	1
n’	n̪̊ʰ	1
t’	t̪ʰ	1
k’	kʰ	2
b	b	1
b’	bʰ	1
^ḍ’	ɖʰ	1
ḍ’	ɖʰ	1
^l	l	1
^X	x	1
^š	ʃ	1
ã	ã	1
