Grapheme	IPA	Frequency
^p	p	11
a	ʌ	64
ñ	ɲ	2
j	dʒ	8
$	NULL	187
^ch’	tʃʰ	1
ī	iː	41
ā	ʌː	96
^s	s	8
t	t̪	19
^a	ʌ	20
ṭ	ʈ	5
ṭ’	ʈʰ	2
^n	n̪	6
au	au	4
k	k	12
^d	d̪	7
ꭓ	x	2
ū	uː	28
^t	t̪	22
r	r	72
^ch	tʃ	5
ō	oː	17
^b	b	23
b	b	13
ē	eː	45
-	+	4
t’	t̪ʰ	10
ũ	ũ	10
+	+	50
^m	m	8
ā̃	ãː	6
^i	i	3
ai	ai	1
^b’	bʰ	3
ṇ	ɳ	8
h	h	34
m	m	26
^l	l	2
ṛ	ɽ	15
i	i	11
ch	tʃ	3
u	u	28
^d’	d̪ʰ	3
^k	k	15
ḷ	ɭ	4
^g’	gʰ	6
n’	n̪̊ʰ	5
^g	g	5
^h	h	8
^k’	kʰ	7
g	g	15
o	o	1
b’	bʰ	3
^u	u	7
p	p	1
ū̃	ũː	11
n	n̪	16
^ky	kʲ	1
-$	NULL	8
^ꭓ	x	2
^ā	ʌː	3
s	s	39
d’	d̪ʰ	3
ĩ	ĩ	1
^ō	oː	13
y	j	3
ī̃	ĩː	2
^ū	uː	3
ē̃	ẽː	2
l	l	11
ch’	tʃʰ	5
ô	ɔ	1
k’	kʰ	2
d	d̪	3
^š	ʃ	1
^j	dʒ	1
^P	p	1
