Grapheme	IPA	Frequency
^y	j	11
ai	ai	6
$	NULL	165
^h	h	1
u	u	21
^n	n̪	23
w	w	32
i	i	63
^ꭓ	x	2
o	o	25
^k	k	15
^l	l	14
a	ʌ	5
d	d̪	2
ü	y	24
à	a	72
s	s	6
^θ	θ	6
ä	ɛ	44
^p	p	35
+	+	172
^ä	ɛ	7
-$	NULL	8
ā	ʌː	1
p	p	21
n	n̪	5
ɣ	ɣ	5
θ	θ	40
l	l	26
^à	a	43
^m	m	9
^w	w	3
k	k	5
m	m	32
ᵃ	ă	1
ō	oː	1
^ì	i	1
^s	s	12
e	e	40
ṅ	ŋ	13
^t	t̪	13
b	b	4
à̃	ã	27
-	+	6
š	ʃ	1
ᵘ	ŭ	3
^b	b	2
ᵏ	k̚	1
y	j	17
t	t̪	22
å	ɔ	3
^d	d̪	1
^à͛	a	1
^ɣ	ɣ	3
au	au	8
^^	NULL	13
ᵖ	p̚	13
^ǒ	ɒ	1
ö	ø	1
h	h	1
õ	õ	1
ũ	ũ	3
ei	ei	1
ᵗ	t̪̚	2
j	dʒ	1
^Y	y	1
^Ch	tʃ	1
ĩ	ĩ	2
^š	ʃ	1
