Grapheme	IPA	Frequency
^ṅ	ŋ	2
a	ʌ	97
$	NULL	173
^ṯs̱	ts	2
o	o	67
^ch	tʃ	5
^s	s	1
t	t̪	61
^a	ʌ	2
ṫh	t̪ʰ	1
^n	n̪	18
ou	əʊ	1
^i	i	1
d’	d̪ʰ	2
^d	d̪	19
s	s	12
^ñ	ɲ	4
i	i	33
š	ʃ	14
^š	ʃ	6
u	u	66
m	m	12
^p	p	4
^b	b	17
ā	ʌː	27
-	+	103
k	k	50
j	dʒ	6
+	+	62
d	d̪	11
ṯs̱	ts	5
b	b	19
g	g	33
n	n̪	21
^y	j	3
h	h	5
oi	ɔɪ	1
y	j	2
^r	r	4
ī	iː	35
ṅ	ŋ	39
z	z	3
^m	m	10
ṛ	ɽ	6
e	e	36
ṭ	ʈ	7
^ch’	tʃʰ	4
^h	h	13
r	r	30
ch	tʃ	6
^k	k	28
ts	ts	2
l	l	6
ch’	tʃʰ	1
^u	u	2
t’	t̪ʰ	1
^ā	ʌː	3
p	p	2
w	w	2
āi	aːi	2
ā̃	ãː	1
^z	z	3
ñ	ɲ	2
c	c	1
^g	g	11
^ž	ʒ	1
^k’	kʰ	1
^ṭ	ʈ	1
õ	õ	2
^t	t̪	3
ũ	ũ	2
ḍ	ɖ	1
^l	l	1
ṣ	ʂ	1
ū	uː	1
^ṭ’	ʈʰ	1
^B	b	1
’	NULL	1
^b’	bʰ	1
ṇ	ɳ	1
^j	dʒ	1
ō	oː	1
