Grapheme	IPA	Frequency
^p	p	10
ā	ʌː	140
ch	tʃ	3
$	NULL	173
^ch’	tʃʰ	1
a	ʌ	82
w	w	9
^s	s	4
t	t̪	18
^ā	ʌː	16
s	s	14
^n	n̪	3
^ē	eː	2
k	k	13
^d	d̪	7
š	ʃ	14
u	u	41
y	j	13
^t	t̪	43
i	i	79
n	n̪	27
^ch	tʃ	5
ē	eː	47
r	r	74
^b	b	15
p	p	12
b	b	12
-	+	6
+	+	68
g	g	22
l	l	32
^m	m	22
^b’	bʰ	5
ō	oː	8
^j’	dʒʰ	2
^g’	gʰ	6
ṛ	ɽ	1
ū	uː	18
^g	g	9
^k	k	10
d	d̪	3
^š	ʃ	2
ṅ	ŋ	14
h	h	2
^h	h	4
m	m	48
j	dʒ	20
^a	ʌ	1
^u	u	2
^ky	kʲ	2
^j	dʒ	2
-$	NULL	9
^k’	kʰ	1
^āi	aːi	1
^t’	t̪ʰ	2
^d’	d̪ʰ	1
gy	gʲ	5
e	e	1
t’	t̪ʰ	1
^l	l	1
^r	r	2
k’	kʰ	1
^I	i	1
d’	d̪ʰ	1
