Grapheme	IPA	Frequency
^p	p	15
ā	ʌː	83
ch	tʃ	16
$	NULL	161
^ch’	tʃʰ	1
ō	oː	67
^s	s	5
t	t̪	19
^ā	ʌː	5
ṭ’	ʈʰ	1
^ṇ	ɳ	1
au	au	3
^ē	eː	1
k	k	7
^d	d̪	4
a	ʌ	82
s	s	16
^b	b	15
ē	eː	13
^t	t̪	19
ī	iː	25
n	n̪	28
^ch	tʃ	8
y	j	39
r	r	46
-	+	2
+	+	50
b	b	7
^b’	bʰ	3
^m	m	7
ū	uː	20
ᵃ	ă	19
ṭ	ʈ	6
^g’	gʰ	6
ḍ	ɖ	11
^g	g	5
^k	k	13
u	u	21
l	l	8
w	w	5
^š	ʃ	2
ḷ	ɭ	5
^h	h	25
ṇ	ɳ	6
ṅ	ŋ	6
g	g	15
m	m	39
ky	kʲ	1
^w	w	5
p	p	3
^u	u	2
i	i	2
^n	n̪	2
ĩ	ĩ	1
^j	dʒ	2
-$	NULL	9
^k’	kʰ	1
ai	ai	1
^ī	iː	1
ū̃	ũː	9
^n’	n̪̊	1
ch’	tʃʰ	6
^ō	oː	17
h	h	6
o	o	6
e	e	3
j	dʒ	8
^o	o	1
^ḍ	ɖ	1
ũ	ũ	2
^l	l	1
’	NULL	1
d	d̪	3
ṛ	ɽ	1
^D	d	1
ᵉ	ĕ	1
