Grapheme	IPA	Frequency
^p	p	13
ā	ʌː	115
ṯs̱	ts	3
$	NULL	243
^ṯs̱’	tsʰ	9
a	ʌ	88
ō	oː	92
^s	s	4
^h	h	28
t	t̪	20
^ā	ʌː	10
ṭ’	ʈʰ	5
^n	n̪	8
ü	y	1
^ē	eː	4
k	k	13
^l	l	4
b’	bʰ	1
^d	d̪	8
h	h	25
^b	b	32
e	e	15
n	n̪	30
^t	t̪	41
ai	ai	2
ṇ	ɳ	16
^ṯs̱	ts	5
y	j	33
r	r	67
p	p	17
^b’	bʰ	4
ᵃ	ă	38
ē	eː	79
-	+	21
ā̃	ãː	9
t’	t̪ʰ	5
ī	iː	42
+	+	51
b	b	5
^m	m	16
^j	dʒ	1
āi	aːi	1
ï	ɪ	4
å	ɔ	5
u	u	20
š	ʃ	8
k’	kʰ	6
ḍ	ɖ	28
ũ	ũ	43
^w	w	3
^a	ʌ	13
s	s	3
ṭ	ʈ	5
i	i	1
^g’	gʰ	6
^g	g	9
d’	d̪ʰ	3
l	l	5
å̃	ɔ	3
ḍ’	ɖʰ	3
^k	k	10
o	o	1
m	m	47
ts’	tsʰ	22
^ũ	ũ	3
ts	ts	2
^u	u	2
ḷ	ɭ	6
^ts’	tsʰ	1
^v	v	2
g	g	10
g’	gʰ	2
w	w	7
^š	ʃ	2
^ts	ts	1
v	v	2
^dz	dz	1
-$	NULL	11
^k’	kʰ	2
ch	tʃ	1
m’	mʰ	1
ä	ɛ	1
dz	dz	6
^y	j	1
^ā̃	ãː	3
ṯs̱’	tsʰ	2
^ḏẕ	dz	2
ḏẕ	dz	2
^ḍ	ɖ	1
^r	r	2
d	d̪	3
^I	i	1
^P	p	1
^ṭ	ʈ	1
ṅ	ŋ	1
ᵉ	ĕ	1
j	dʒ	1
