Grapheme	IPA	Frequency
^ɣ	ɣ	6
ā	ʌː	45
$	NULL	197
^t	t̪	2
r	r	52
u	u	64
k	k	32
^r	r	22
d	d̪	29
n	n̪	64
gy	gʲ	4
a	ʌ	87
t	t̪	58
g	g	14
ū	uː	12
^ch	tʃ	3
i	i	38
^s	s	12
ch	tʃ	7
^ñ	ɲ	4
ī	iː	35
s	s	40
m	m	33
^ž	ʒ	1
b	b	10
y	j	35
^a	ʌ	13
-	+	188
l	l	12
+	+	56
ñ	ɲ	1
^p’	pʰ	2
ō	oː	58
ṅ	ŋ	80
o	o	35
ē	eː	17
^n	n̪	8
^m	m	6
^b	b	13
ṯs̱’	tsʰ	2
^k’	kʰ	49
ky	kʲ	1
e	e	22
p	p	19
ts	ts	4
p’	pʰ	1
^š	ʃ	6
ɣ	ɣ	2
^t’	t̪ʰ	2
t’	t̪ʰ	1
^y	j	6
^d	d̪	3
^i	i	2
^ō	oː	1
^ch’	tʃʰ	4
^z	z	1
š	ʃ	1
^ṅ	ŋ	21
^l	l	7
ch’	tʃʰ	6
^k	k	1
^g	g	1
ꭓ	x	1
z	z	3
^X	x	1
ᵉ	ĕ	1
ï	ɪ	1
