Grapheme	IPA	Frequency
^h	h	3
ṅ	ŋ	2
à	a	144
$	NULL	175
^k	k	3
o	o	4
^š	ʃ	4
i	i	64
^y	j	4
ä	ɛ	28
°	NULL	3
^w	w	1
ö	ø	55
^t	t̪	4
^ṯs̱	ts	3
e	e	10
^n	n̪	28
^s	s	3
ũ	ũ	3
^ö	ø	1
^à	a	49
d	d̪	29
+	+	194
à̃	ã	7
n	n̪	8
g	g	17
y	j	59
å	ɔ	57
m	m	88
u	u	15
ñ	ɲ	3
h	h	10
^z	z	4
^m	m	24
z	z	8
b	b	5
a	ʌ	10
å̃	ɔ	18
p’	pʰ	5
å̄	ɔː	1
p	p	5
k’	kʰ	5
^^	NULL	1
^j	dʒ	4
l	l	10
ᵗ	t̪̚	6
^ch	tʃ	3
ts	ts	2
^k’	kʰ	1
t	t̪	4
^l	l	6
^d	d̪	3
^g	g	1
ch	tʃ	3
s	s	1
-	+	1
j	dʒ	9
ai	ai	1
ä̃	ɛ̃	1
ā̃	ãː	1
^ṅ	ŋ	19
ᵃ	ă	1
^i	i	2
^dz	dz	1
ṯs̱	ts	4
^b	b	2
ā	ʌː	2
k	k	4
^s’	sʰ	1
^u	u	2
^p	p	1
^À	ɑ	1
ü	y	1
ã	ã	1
