Grapheme	IPA	Frequency
^p	p	6
ā	ʌː	150
n	n̪	22
ch	tʃ	18
$	NULL	156
^ch’	tʃʰ	1
au	au	2
^s	s	6
t	t̪	5
^ā	ʌː	18
ṭ’	ʈʰ	2
^n	n̪	25
^d	d̪	4
i	i	72
w	w	5
a	ʌ	26
r	r	31
e	e	34
y	j	18
s	s	13
^t	t̪	5
^ch	tʃ	13
-	+	162
p	p	29
k	k	29
o	o	45
ai	ai	17
+	+	45
d	d̪	26
k’	kʰ	2
h	h	32
u	u	62
l	l	24
āi	aːi	1
m	m	29
^b	b	6
b	b	12
^h	h	8
^m	m	10
^u	u	2
^g’	gʰ	5
ṛ	ɽ	15
^k	k	8
g	g	5
^y	j	2
^k’	kʰ	2
t’	t̪ʰ	8
^l	l	3
^a	ʌ	1
ī	iː	2
^g	g	11
^ai	ai	1
ṅ	ŋ	29
^r	r	1
^d’	d̪ʰ	11
ō	oː	2
^ṛ	ɽ	1
ē	eː	1
ū	uː	2
^ū	uː	3
š	ʃ	1
^š	ʃ	1
^B	b	1
’	NULL	1
^b’	bʰ	1
d’	d̪ʰ	1
ṇ	ɳ	1
ṭ	ʈ	1
ch’	tʃʰ	1
