Grapheme	IPA	Frequency
^p	p	8
ā̃	ãː	4
ch	tʃ	5
$	NULL	174
^ch’	tʃʰ	1
ai	ai	18
^s	s	6
ā	ʌː	35
t	t̪	8
^ā	ʌː	3
ṭ’	ʈʰ	4
^n	n̪	4
au	au	9
^ē	eː	1
k	k	17
^d	d̪	8
a	ʌ	73
s	s	5
w	w	9
i	i	46
^t	t̪	22
ī	iː	10
n	n̪	13
^ch	tʃ	9
r	r	52
^b	b	20
b	b	13
à	a	45
-	+	14
o	o	44
ṇ	ɳ	11
h	h	3
+	+	50
^m	m	15
^m’	mʰ	1
^b’	bʰ	8
d	d̪	8
y	j	26
u	u	37
l	l	30
m	m	40
^j	dʒ	4
e	e	17
ǒ	ɒ	3
à̃	ã	4
^g’	gʰ	7
ō	oː	4
ṛ	ɽ	13
^g	g	4
^k	k	12
^h	h	14
^k’	kʰ	5
^u	u	12
^a	ʌ	2
g	g	8
ḷ	ɭ	3
j	dʒ	8
^ṭ	ʈ	1
g’	gʰ	1
ch’	tʃʰ	13
^ky	kʲ	1
ē	eː	4
^au	au	1
-$	NULL	8
ĩ	ĩ	8
^ṭ’	ʈʰ	1
ū̃	ũː	7
^ũ	ũ	5
ũ	ũ	3
^w	w	2
ṭ	ʈ	3
k’	kʰ	3
^à̃	ã	1
^l	l	1
š	ʃ	2
^P	p	1
ū	uː	3
ı	i	1
d’	d̪ʰ	1
^ū̃	ũː	1
^à	a	1
