Grapheme	IPA	Frequency
^ꭓ	x	3
a	ʌ	168
m	m	35
s	s	18
$	NULL	196
^s	s	5
i	i	57
t	t̪	30
b’	bʰ	1
^θ	θ	4
ā	ʌː	71
n	n̪	82
ī	iː	14
^t	t̪	4
s’	sʰ	1
^a	ʌ	28
ḥ	h	11
d	d̪	11
^w	w	3
^‘	NULL	5
š	ʃ	4
r	r	56
^i	i	10
θ	θ	2
l	l	28
b	b	58
’	NULL	26
^l	l	5
-	+	6
^m	m	11
w	w	5
^ā	ʌː	3
^u	u	3
ꭓ	x	2
^r	r	5
j	dʒ	7
u	u	44
h	h	36
^z	z	1
au	au	5
^b	b	12
^f	f	9
^ḥ	h	4
ai	ai	6
ū	uː	19
f	f	6
q	q	5
^k	k	11
z	z	4
‘	NULL	5
^δ̤	ðˤ	11
y	j	4
+	+	25
s̱	s	4
^n	n̪	10
^s̱	s	1
^j	dʒ	3
à	a	7
^q	q	5
^δ	ð	8
k	k	12
^-	+	10
t̤	tˤ	5
^h	h	11
δ̤	ðˤ	12
^y	j	3
δ	ð	7
^ṣ̌	ʂ	1
δ̱	d̪ˤ	2
^ɣ	ɣ	1
^I	i	2
^š	ʃ	2
^t̤	tˤ	1
^d	d̪	1
