Grapheme	IPA	Frequency
^p	p	7
ö	ø	10
n	n̪	61
ṯs̱	ts	2
$	NULL	180
^š	ʃ	4
ě	ə	24
h	h	56
^s	s	11
a	ʌ	74
t’	t̪ʰ	6
^ö	ø	2
ṭ’	ʈʰ	4
^n	n̪	8
v	v	14
^a	ʌ	11
k’	kʰ	10
^o	o	1
k	k	7
u	u	51
^d	d̪	8
^z	z	5
+	+	63
^t	t̪	27
r	r	58
i	i	43
^ṯs̱	ts	2
ō	oː	12
^m	m	16
å	ɔ	16
l	l	15
ᵘ	ŭ	25
ⁱ	ĭ	25
-	+	7
s	s	33
o	o	10
d	d̪	13
ā	ʌː	57
š	ʃ	3
ᵃ	ă	8
m	m	36
y	j	15
au	au	2
j	dʒ	2
^ü	y	14
^b	b	16
ñ	ɲ	6
^k	k	7
ǒ	ɒ	23
^g	g	15
ch	tʃ	1
w	w	10
ū	uː	13
t	t̪	6
ā̃	ãː	2
^h	h	10
^ts’	tsʰ	3
^r	r	4
ü	y	1
^j	dʒ	5
z	z	4
ṭ	ʈ	1
^t’	t̪ʰ	2
^hy	hʲ	1
^ky	kʲ	2
^l	l	2
ī	iː	2
^ā	ʌː	1
ts’	tsʰ	7
-$	NULL	10
^k’	kʰ	3
^w	w	4
^ch	tʃ	1
^y	j	2
ch’	tʃʰ	20
^ts	ts	7
g	g	12
ḍ	ɖ	1
p’	pʰ	1
b	b	1
^K	k	1
’	NULL	1
^D	d	1
ai	ai	1
ū̃	ũː	1
