Grapheme	IPA	Frequency
^ṅ	ŋ	4
ā	ʌː	96
$	NULL	189
^k’	kʰ	5
u	u	39
^h	h	12
n	n̪	32
a	ʌ	85
-	+	150
y	j	13
e	e	24
s	s	19
^ch	tʃ	7
^g	g	3
ũ	ũ	4
^ch’	tʃʰ	27
i	i	81
^s	s	15
h	h	14
^n	n̪	6
õ	õ	3
^p	p	2
^b	b	12
b	b	6
^a	ʌ	11
au	au	8
t	t̪	17
ã	ã	15
m	m	27
+	+	76
p	p	30
ĩ	ĩ	34
g	g	13
ch	tʃ	16
ẽ	ẽ	10
^m	m	15
^d	d̪	7
j	dʒ	7
^k	k	6
^t	t̪	4
ū	uː	6
l	l	15
à	a	1
o	o	23
k’	kʰ	4
^b’	bʰ	6
b’	bʰ	3
k	k	3
ṭ	ʈ	2
^ṭ	ʈ	1
^l	l	3
^o	o	9
t’	t̪ʰ	2
ch’	tʃʰ	2
^j	dʒ	21
^j’	dʒʰ	5
^w	w	2
ō	oː	1
d	d̪	32
^õ	õ	3
ṇ	ɳ	1
ḍ’	ɖʰ	2
^p’	pʰ	1
ai	ai	1
w	w	1
^B	b	1
’	NULL	1
^ũ	ũ	1
ṭ’	ʈʰ	1
ṅ	ŋ	1
r	r	2
