Grapheme	IPA	Frequency
^p	p	9
ā̃	ãː	13
ch	tʃ	1
$	NULL	200
^ch’	tʃʰ	3
au	au	10
^s	s	19
ā	ʌː	135
t	t̪	3
^ā	ʌː	17
ṭ’	ʈʰ	5
^n	n̪	6
ō	oː	51
^ē	eː	2
k	k	22
^d	d̪	11
ǒ	ɒ	37
š	ʃ	12
ū	uː	22
i	i	11
u	u	27
^t	t̪	27
ī	iː	43
n	n̪	13
^ch	tʃ	4
r	r	52
^b	b	28
b	b	13
-	+	11
k’	kʰ	8
b’	bʰ	3
ē	eː	38
ī̃	ĩː	4
+	+	51
ū̃	ũː	12
^i	i	1
j	dʒ	16
^b’	bʰ	8
d	d̪	13
y	j	5
h	h	11
ě	e	3
ṭ	ʈ	14
m	m	43
^m	m	10
o	o	2
ṇ	ɳ	11
e	e	1
l	l	11
ṛ	ɽ	18
^j	dʒ	4
^l	l	3
^g’	gʰ	6
ṛ’	ɽʰ	2
^g	g	6
w	w	8
^k	k	16
a	ʌ	11
^h	h	15
ch’	tʃʰ	6
^u	u	3
g	g	12
ĩ	ĩ	3
^ǒ	ɒ	1
p	p	3
^ḍ’	ɖʰ	2
^a	ʌ	2
āi	aːi	2
^ō	oː	1
ō̃	õː	7
^ō̃	õː	1
-$	NULL	17
^k’	kʰ	4
d’	d̪ʰ	3
^š	ʃ	1
ũ	ũ	11
j’	dʒʰ	1
^ṭ’	ʈʰ	1
^d’	d̪ʰ	1
ē̃	ẽː	8
t’	t̪ʰ	8
s	s	2
ḍ	ɖ	6
^r	r	1
^B	b	1
’	NULL	1
^ū	uː	1
^ṭ	ʈ	1
^j’	dʒʰ	1
