Grapheme	IPA	Frequency
^p	p	20
a	ʌ	82
-	+	131
ṅ	ŋ	37
ā	ʌː	61
$	NULL	160
r	r	14
u	u	17
k	k	30
s	s	1
i	i	37
°	NULL	7
t	t̪	30
k’	kʰ	1
^š	ʃ	5
o	o	17
m	m	22
h	h	8
n	n̪	67
t’	t̪ʰ	2
l	l	41
ī	iː	16
+	+	46
e	e	23
p	p	12
à	a	1
ē	eː	27
^n	n̪	14
ū	uː	15
^ū	uː	2
^m	m	7
^h	h	11
ei	ei	10
ch’	tʃʰ	4
^f	f	3
^s	s	14
b	b	5
å	ɔ	12
^u	u	5
^k	k	23
z	z	4
ṭ’	ʈʰ	5
ṭ	ʈ	1
^c	c	1
^ch’	tʃʰ	2
ou	əʊ	1
^t’	t̪ʰ	5
^t	t̪	4
^e	e	2
^l	l	5
š	ʃ	3
^ā	ʌː	1
^å	ɔ	1
^ei	ei	1
^z	z	2
-$	NULL	5
^i	i	11
ō	oː	2
^d	d̪	1
^a	ʌ	18
^v	v	3
v	v	13
p’	pʰ	1
^b	b	2
^r	r	1
ch	tʃ	1
oi	ɔɪ	1
^P	p	1
ai	ai	1
