Grapheme	IPA	Frequency
^p	p	7
ā̃	ãː	7
ch	tʃ	6
$	NULL	184
^ch’	tʃʰ	2
a	ʌ	113
w	w	7
^s	s	8
ā	ʌː	88
t	t̪	20
^ā	ʌː	4
ṭ’	ʈʰ	3
^n	n̪	10
^ē	eː	1
k	k	17
^d	d̪	7
s	s	18
ū	uː	7
u	u	10
i	i	20
^t	t̪	23
ī	iː	38
n	n̪	49
^ch	tʃ	7
r	r	70
^b	b	20
p	p	12
ᵃ	ă	32
-	+	10
e	e	11
ē	eː	27
+	+	61
b	b	14
^m	m	11
^b’	bʰ	3
h	h	24
d	d̪	6
^g’	gʰ	7
^l	l	3
ṛ	ɽ	10
^j	dʒ	3
ṭ	ʈ	10
ō	oː	21
ṛ’	ɽʰ	2
^g	g	7
y	j	3
āi	aːi	1
^k	k	11
^k’	kʰ	5
^h	h	24
m	m	48
^a	ʌ	2
ch’	tʃʰ	2
l	l	25
^ū̃	ũː	2
^ū	uː	17
g	g	21
ã	ã	1
^y	j	1
-$	NULL	9
au	au	2
ai	ai	3
ē̃	ẽː	9
o	o	5
ū̃	ũː	8
ī̃	ĩː	14
å	ɔ	8
j	dʒ	7
ï	ɪ	6
^u	u	3
t’	t̪ʰ	2
^ā̃	ãː	1
k’	kʰ	1
ũ	ũ	1
b’	bʰ	1
^D	d	1
^P	p	1
^B	b	1
’	NULL	1
^R	r	1
n’	n̪̊ʰ	1
ng	ŋ	1
