Grapheme	IPA	Frequency
^ā	ʌː	23
-	+	187
ṅ	ŋ	4
$	NULL	165
k	k	21
r	r	13
^k	k	8
a	ʌ	104
n	n̪	67
ī	iː	25
^p	p	6
l	l	66
^ky	kʲ	1
ā	ʌː	28
i	i	20
^i	i	2
y	j	3
ñ	ɲ	6
o	o	11
m	m	77
p	p	14
b	b	27
g	g	11
å	ɔ	69
+	+	79
h	h	10
t	t̪	12
ū	uː	39
^a	ʌ	5
^b	b	12
u	u	40
^ñ	ɲ	10
e	e	13
hy	hʲ	1
^g’	gʰ	3
^s	s	9
d	d̪	40
ē	eː	4
^ī	iː	5
ch	tʃ	3
^š	ʃ	3
^au	au	1
^t	t̪	2
^h	h	3
^l	l	3
^o	o	1
^m	m	12
^ū	uː	2
^d	d̪	5
ü	y	8
^ch	tʃ	1
^ṅ	ŋ	18
^n	n̪	19
^j	dʒ	1
^y	j	2
^e	e	2
^ai	ai	2
^ē	eː	1
^r	r	1
^Ū	uː	1
s	s	2
š	ʃ	1
j	dʒ	1
^ü	y	1
