Grapheme	IPA	Frequency
^s	s	11
a	ʌ	80
y	j	5
u	u	31
ṅ	ŋ	11
g	g	13
$	NULL	182
ā	ʌː	98
r	r	40
^y	j	5
ē	eː	13
ṛ	ɽ	41
^a	ʌ	21
m	m	71
^u	u	5
n	n̪	67
ṇ	ɳ	5
ḍ	ɖ	8
ī	iː	54
^p	p	8
d	d̪	17
^r	r	3
^m	m	12
^n	n̪	11
l	l	49
^d	d̪	10
o	o	6
^ā	ʌː	3
p	p	3
ō	oː	46
-	+	6
i	i	22
ṭ	ʈ	38
+	+	51
au	au	5
ai	ai	8
h	h	15
w	w	7
^t	t̪	5
k	k	27
s	s	10
^ch’	tʃʰ	1
v	v	2
^k	k	13
^g’	gʰ	2
^ṭ	ʈ	4
^b	b	8
ǒ	ɒ	7
^h	h	5
^ch	tʃ	6
ū	uː	5
t	t̪	52
ñ	ɲ	1
ch	tʃ	5
^l	l	1
j	dʒ	22
^i	i	10
e	e	1
^ī	iː	8
^w	w	3
^ō	oː	20
^j	dʒ	1
ö	ø	1
ȧ	ɔ	1
^g	g	4
^P	p	1
^š	ʃ	1
d’	d̪ʰ	1
