Grapheme	IPA	Frequency
^p	p	6
u	u	21
-	+	31
o	o	14
n	n̪	12
$	NULL	91
^l	l	4
à	a	23
^à	a	3
l	l	4
^d	d̪	7
ai	ai	6
i	i	7
m	m	16
^t	t̪	3
ē	eː	12
^k	k	3
au	au	3
^oi	ɔɪ	1
^w	w	1
^t’	t̪ʰ	1
y	j	2
ṅ	ŋ	16
^m	m	17
w	w	4
e	e	9
^e	e	1
k	k	9
^o	o	1
^b	b	7
a	ʌ	2
b	b	2
ñ	ɲ	2
å	ɔ	4
^m’	mʰ	2
ō	oː	4
d	d̪	3
ā	ʌː	7
^s	s	5
^j	dʒ	1
h	h	1
^r	r	3
ǒ	ɒ	1
^h	h	2
^ṅ	ŋ	5
^å	ɔ	1
ky	kʲ	1
r	r	4
+	+	2
^au	au	3
^i	i	1
^y	j	5
t	t̪	1
-$	NULL	1
oi	ɔɪ	1
ö	ø	1
g	g	1
^g	g	1
^ky	kʲ	2
^P	p	1
’	NULL	1
s	s	1
^p’	pʰ	1
^ō	oː	1
^ñ	ɲ	2
ä	ɛ	1
^ā	ʌː	1
p	p	1
