Grapheme	IPA	Frequency
^n	n̪	11
u	u	7
˧$	³	72
^k	k	8
a	ʌ	54
l	l	15
e	e	35
ṅ	ŋ	70
˨$	²	12
^s	s	4
m	m	37
˨˩$	²¹	36
^a	ʌ	12
w	w	20
ā	ʌː	82
˧	³ +	67
b	b	21
k	k	3
h	h	3
ū	uː	18
d	d̪	18
à	a	62
ᵏ	k̚	20
ä	ɛ	11
s’	sʰ	7
ī	iː	20
t	t̪	16
n	n̪	32
^h	h	27
å	ɔ	1
^t	t̪	13
^ī	iː	2
^e	e	4
^s’	sʰ	15
š	ʃ	5
p	p	9
^m	m	20
ou	əʊ	9
ᵗ	t̪̚	10
y	j	9
i	i	15
+	+	12
$	NULL	21
^θ	θ	3
˨˩	²¹ +	29
°	NULL	1
˥˦$	⁵⁴	1
^l	l	2
s	s	2
g	g	8
^y	j	3
au	au	1
^d	d̪	2
^ch	tʃ	1
ch	tʃ	1
^t’	t̪ʰ	1
^ṅ	ŋ	5
^š	ʃ	1
ē	eː	1
^p	p	2
^p’	pʰ	1
^P	p	1
^w	w	2
^ū	uː	2
