Grapheme	IPA	Frequency
^b’	bʰ	9
o	o	45
k	k	35
-	+	171
p	p	29
u	u	114
$	NULL	158
^j’	dʒʰ	1
a	ʌ	61
^r	r	5
ī	iː	1
^t	t̪	7
m	m	97
b	b	12
i	i	61
r	r	23
^s	s	9
l	l	33
^m	m	18
^p	p	9
āi	aːi	3
+	+	38
ou	əʊ	1
h	h	12
ā	ʌː	59
^w	w	3
n	n̪	27
ch	tʃ	18
^n	n̪	7
w	w	1
e	e	10
y	j	15
^ch	tʃ	3
^g’	gʰ	5
ä	ɛ	1
ā̃	ãː	4
^k’	kʰ	7
^ch’	tʃʰ	4
ṅ	ŋ	18
^d	d̪	3
hy	hʲ	1
g	g	3
^j	dʒ	4
d	d̪	3
^u	u	17
ai	ai	1
^y	j	4
k’	kʰ	7
^l	l	2
^b	b	2
^k	k	3
^ā̃	ãː	1
t	t̪	19
^ā	ʌː	21
^i	i	2
^a	ʌ	2
t’	t̪ʰ	6
s	s	8
^h	h	3
^p’	pʰ	2
^ṅ	ŋ	2
j	dʒ	1
^I	i	1
^g	g	1
d’	d̪ʰ	1
^ū̃	ũː	1
ṭ’	ʈʰ	1
b’	bʰ	1
