Grapheme	IPA	Frequency
^p	p	5
ā̃	ãː	1
ṯs̱	ts	2
$	NULL	174
^š	ʃ	3
ě	e	14
^s	s	9
a	ʌ	84
t	t̪	32
^ā	ʌː	3
h	h	26
ṭ	ʈ	9
^n	n̪	5
ā	ʌː	62
u	u	80
^y	j	3
k’	kʰ	2
^d	d̪	10
ī	iː	18
i	i	32
^ch	tʃ	2
ē	eː	7
^ṯs̱	ts	2
r	r	37
^m	m	14
au	au	9
l	l	28
^b	b	7
b	b	3
-	+	4
s	s	45
n	n̪	47
+	+	63
m	m	22
o	o	2
^k	k	12
ṛ’	ɽʰ	3
ǒ	ɒ	6
ai	ai	2
^l	l	4
ū	uː	16
k	k	11
ṛ	ɽ	16
^g’	gʰ	7
ō	oː	12
ᵘ	ŭ	5
ⁱ	ĭ	5
ᵃ	ă	5
ö	ø	2
w	w	2
^g	g	7
ũ	ũ	18
^h	h	9
ñ	ɲ	1
^ts	ts	1
^j	dʒ	5
ch	tʃ	2
y	j	3
^a	ʌ	21
^t’	t̪ʰ	1
d	d̪	4
^u	u	1
b’	bʰ	1
^k’	kʰ	5
g	g	17
^ai	ai	1
z	z	2
^t	t̪	34
ī̃	ĩː	2
ts’	tsʰ	7
-$	NULL	9
^w	w	2
ü	y	1
^p’	pʰ	2
^d’	d̪ʰ	1
ch’	tʃʰ	19
t’	t̪ʰ	6
p’	pʰ	18
^z	z	3
^i	i	1
ḍ	ɖ	1
^r	r	1
p	p	2
^K	k	1
’	NULL	1
^ū̃	ũː	1
